objective,nll,closed_loop_loss,tracking_rank,seed,restart,near_optimal,S_theta,S_v,xi_i,S_d,gamma,w_x,w_y,w_c,w_ell,beta,sigma_long,sigma_lat
2.6184128017838595,12.42527731087041,1.0178612611730087,22.5555,7,0,False,6.138653925535394,6.676556509545348,3.745781580634839,6.863273796014547,9.528986822341372,6.117826164412017,3.423687788051688,14.940113276215627,217.26547881693486,5.133643626945994,3.6226448428754012,1.2263125107432191
2.620607355587578,6.8929987736515645,1.4977439861589295,27.3145,8,1,False,2.066240264373873,8.142858592990642,3.127593440666744,4.472191519609169,5.943617055995721,0.5000093870306613,6.196379004253882,36.9575925317349,10.245055202344819,6.3536736037113855,2.7564697808943843,1.8167397671765813
2.627236338903393,15.93644436137323,0.7326950773692444,18.9565,9,2,False,9.28610261043916,0.8011922011674982,3.8181873253710448,11.906729894481044,3.2974062504100763,2.8565981845822943,1.4214481653979125,18.523087873836563,297.237612213795,8.227149573166841,2.4881709312131077,0.5027311428808503
2.642932532241941,10.921904089694314,1.1782818058121918,23.465,7,0,False,7.1380086194983585,4.780871823452171,1.6136662607131966,11.673263665231838,6.988112589727418,1.375700890061237,9.06697864436517,74.13646116754362,99.53214356376816,1.039910663916824,4.720816220904642,0.37265385925402994
2.6432348692173835,13.862592755825837,0.897967657126863,22.6175,9,2,False,3.3723823507064212,3.209322361086961,4.3370434432330125,7.525758565335361,9.03439775685021,7.282601230930851,4.598246983995163,49.0857482904486,180.01052794767048,9.807262142823545,4.610330626900982,0.6281353300748825
2.644024188728473,15.588967807558376,0.7243972492424766,22.726,8,1,False,4.526547547041758,2.7977855583764324,2.8517441345341856,6.1441893944213835,5.693776603668792,7.071488079411201,2.4940178671302475,72.12604146726585,183.3514851332294,6.308599913036459,2.565669174716431,0.596679287463052
2.646481140398769,11.371374631577408,1.150010343907695,22.638,9,2,False,7.538393017374964,7.895674329734231,3.2297611101681243,0.5499830963189648,6.004199163548882,1.8507888674121065,6.236461543796772,11.192560064729623,189.4173755556749,6.48849000490723,3.2784274323693126,0.4735878450223045
2.6637102764685574,9.08875617754674,1.372223547602772,24.1045,7,0,False,2.6400453649588456,5.857233082864854,4.813704559849441,9.814726707836531,6.443190950243697,5.23630393035564,0.24980854970245908,53.49260777150473,38.81140716427581,8.908255512778437,3.618822822973022,2.0867167580809522
2.6746526080226984,13.072349587815996,1.1260843159077654,15.204,9,2,False,8.973841821160418,1.3940777874894579,3.340004103635762,6.411674093171442,1.0537405730371667,4.653290012545057,2.2390011832259256,116.36192906661124,50.012164894788015,0.620124565650204,1.9211335010384998,1.9257691579486043
2.676018586879998,15.136662733841966,0.7936142182577057,23.2305,7,0,False,6.330045105446846,5.709938305539131,3.542374908173184,5.047468159435169,8.868955284721046,7.157005482079105,4.360342265593139,115.50822628523848,94.62053461699158,2.8478654520827544,2.089165608021238,0.4769883124387867
2.680970116869959,14.814664791390245,0.8777734790007754,20.269,9,2,False,9.678491054173792,1.1447808478506394,4.216873415532489,6.005640033152157,5.566256726185543,8.150388571437432,4.781479591638558,96.63405118400608,111.10512213952066,7.878787106401828,4.454358917183617,0.7617377187961606
2.681314019806112,15.133728842795113,0.7938617704472355,23.567,9,2,False,5.8948220497368915,6.152628436843098,3.5219019634521262,6.877567188454821,9.290171108468853,7.899815163614288,7.244269484779158,110.54116814124272,86.21295426055326,8.597941025933055,1.5924317677724793,0.7178869068133908
2.6826044933827453,8.279720409597626,1.4626165794071093,24.697,8,1,False,4.458500340612164,6.550480844123653,2.2490111758439086,1.2336094090391831,8.34068889455585,4.719621654052006,9.275024056927837,10.43661630503441,154.51105686131737,1.8863082864665544,3.7094517763163593,2.4773224220989314
2.6878897584105443,9.950696609153622,1.269653430828515,26.6595,7,0,False,1.1148990981770468,8.187969612785427,4.703052885465067,1.260449467179777,2.5702426746724756,1.8194437642681374,8.506636132806769,35.428560686488304,99.7925822479917,9.1036844489422,1.3662257587179454,1.332971955156535
2.6914011287538524,11.98791107400924,1.158840180083087,21.0275,8,1,False,0.2812927802212179,0.3839286540611033,3.0172712679307354,1.4955540930714097,1.9423763849153195,0.8593831639358629,6.941266948091058,27.40257986167681,170.40865757316962,9.156338453810868,4.6120650490242685,0.41316489032806786
2.695718158069108,12.293296025628893,1.0128329999506631,28.574,8,1,False,1.5045476747511097,9.850328151788446,2.4676243236875814,10.77068307404313,8.435301798779696,5.787996911621298,9.458333244900151,64.31757999511359,105.11553288336792,7.255298004034895,3.4110566760831524,1.1561529424905987
2.6966735174613685,8.88657538003846,1.4579921699337128,22.0515,7,0,False,6.884793414480071,7.048115148858738,4.965634470119211,0.3298768325570944,6.681700424837469,7.4750797892644805,7.506922097845006,57.77926871653224,25.273143069536527,7.1430744088032405,3.9776089688310257,1.645894987141664
2.700752271652054,11.677639864250988,1.175520031258701,22.5205,9,2,False,2.7866567345377526,1.2159455564811714,2.4694452410907513,3.6420168745116137,5.562425255263925,2.396447072950204,6.052515807063327,89.48827428624223,32.852698570805146,4.910034749163039,2.1696520576954272,1.3246027976133077
2.7014019913374754,9.239909109828771,1.4099825089260267,23.148,9,2,False,4.410505875405374,8.83549426899397,4.9725111433553755,8.403692685526792,9.71265866240268,1.9327211794211665,4.277241594806551,24.203379823282326,104.50595427655567,9.123072905010636,3.00979954328192,2.2430933953629357
2.7044610022264437,13.81807379928332,0.9610187016631907,22.783,7,0,False,7.2717890762732225,8.25720424163814,3.639393469033945,3.5024098692391235,6.266775391407676,8.781397021548868,1.1597700822817132,18.126098532324118,253.50355879767233,4.804933144109733,4.0032053430521035,0.40127423572825643
2.7133677577832174,15.20126875357304,0.8456138982989291,21.9005,8,1,False,6.519577859263382,3.548396730856432,4.37176178269177,11.688664188858759,8.92545858211287,5.443497434420207,7.3745159975771255,115.59420515931491,153.58571119208395,1.110343503239938,1.9639948676167434,1.1908535487995062
2.7257547766653465,8.845759788809735,1.3822660993716744,28.9115,7,0,False,0.9374737940606316,8.876095309384358,1.81620563853917,8.034942236031512,6.5703748072772195,3.276101942497495,2.2232523982817427,31.846849651959758,76.31085312450539,9.15325156035181,1.9702139867503752,1.585174324202586
2.733517459783106,15.937004255026167,0.8058090977725524,21.0425,8,1,False,9.917786841186869,2.5461335648559427,3.115632025679742,4.062007865422922,7.044993667949346,5.231951232301482,5.404352504903715,130.73810966933468,65.3883083294833,7.4291678914514785,3.147747542626404,0.42002563785212615
