run_id,id,class,keep_ego,n_rows,t0,t_end,duration_s,x0,y0,speed0,heading0,dest_x,dest_y,chord_m,path_m,lane_kf,desired_speed
1,18059,0.0,False,17,62.1,63.7,1.6000000000000014,173.09963762327905,194.497153583227,0.9624806598838392,-1.6198136348970154,173.0016653580214,192.32870077885767,2.1706649049397195,2.1707132426029885,45,1.6986703552320583
1,18061,0.0,False,17,62.400000000000006,64.0,1.5999999999999943,172.303169760194,194.06383625003028,1.1005803281858333,-1.622115592634284,172.2085565440309,192.20404273468225,1.8621985877997316,1.8621991108830651,45,1.1641368524078441
1,18060,0.0,False,15,62.400000000000006,63.8,1.3999999999999917,173.99743680071632,194.0071056431001,0.9944714316342989,-1.6471503325897152,173.89050707120654,192.17978293566603,1.830448645594077,1.830591726814473,45,1.5721710017960668
1,8310,0.0,False,118,62.5,74.2,11.700000000000005,30.261300065105765,53.22301322008155,2.1236958199394955,-0.5764479902024664,53.60669127221436,50.36726164819999,23.51940916888108,23.76254175664968,21,2.2922224576648738
1,8307,0.0,False,109,62.900000000000006,73.7,10.799999999999995,29.880794448228908,51.05400057419647,1.6051957901159288,-0.3652649640312203,47.85954488528132,49.90744514992408,18.01527287105973,18.076101758842565,40,2.0686513450889397
1,14375,0.0,False,2,63.2,63.3,0.0999999999999943,48.23893081912666,210.27330088344883,0.1026545747148393,,48.22978674103594,210.2688221513228,0.010182004006374,0.010182004006374,47,1.0
1,8309,0.0,False,133,63.5,76.7,13.200000000000005,29.81491976320805,51.93276514009794,1.4456069643124014,-0.3516393692433206,53.59866687715516,49.70870141182999,23.887509000471034,24.223719251495005,40,2.2809627852208316
1,8316,0.0,False,6,63.5,64.0,0.5,31.40207046038197,33.284071022521786,0.2734067879182234,,31.26770849660005,33.30889066305373,0.1366351048137666,0.1366358443871904,1,1.0
1,14369,0.0,False,9,63.8,64.60000000000001,0.8000000000000114,28.991019665850857,187.71262086759435,1.1668753074690217,-0.0279073669146729,29.802976477538543,187.70758229395256,0.8119724448959932,0.8120955581013909,46,1.160884441434142
1,14376,0.0,False,58,63.900000000000006,69.60000000000001,5.700000000000003,52.04547989860389,187.6191273344628,1.4234514130024252,-2.8344022665741093,39.90848906464762,185.4592587666684,12.327675317499432,12.376721512218635,46,2.7030756899596367
1,3,3.0,False,160,64.10000000000001,80.0,15.899999999999991,183.5082110842518,84.19419232716845,1.629413471302702,-1.4753774035415586,184.6452492027563,30.4100312944588,53.796178615914485,53.850997892632506,25,7.876139930930847
1,4949,0.0,False,27,64.8,67.4,2.6000000000000085,173.51037468200684,46.03296863320155,1.5143480163344682,-1.9582517066007727,172.6777037342361,42.830488549227205,3.308960500748496,3.3152698016679434,37,1.58494265257408
1,4950,0.0,False,9,65.10000000000001,65.9,0.7999999999999972,170.50253283167768,45.00024765046663,0.9615448935857114,1.6357605437661291,170.4650234501219,45.91932080550267,0.9198382564410962,0.919935018361774,37,1.2584409967298875
1,8319,0.0,False,24,65.60000000000001,67.9,2.299999999999997,33.424591242977044,28.66855095277425,1.056260702581764,-3.126568742344275,30.455565071073785,28.586254249957825,2.9701665200356997,2.971058539553264,39,1.3618936789865994
1,14377,0.0,False,53,65.7,70.9,5.200000000000003,42.72635802729621,209.2997364875457,1.0288584673890446,-2.958042882320486,34.39890209423455,208.34893897995,8.381559414424858,8.385429677736488,47,1.940535116577737
1,8321,0.0,False,87,66.5,75.10000000000001,8.600000000000009,60.49386159906928,45.65712836228935,1.0303129001652422,-1.5316340771008048,58.65739481354445,30.62445059499412,15.144438289671498,15.24251769166889,41,1.9756455284662011
1,8318,0.0,False,40,66.7,70.60000000000001,3.9000000000000057,53.588962957548695,29.120529669829544,1.9783364219534751,2.8661857044132804,46.81917273516437,29.0651053597695,6.7700170981494585,6.85549621545884,39,2.216261024212231
1,413,3.0,True,271,66.9,93.9,27.0,68.40031671228093,35.28419814448654,0.033797203609981,-3.123864014767177,38.81455874285648,167.43646746370973,135.42355541354638,150.7406178626479,29,13.241357337369339
1,3248,3.0,False,83,67.0,75.2,8.200000000000003,66.65808991524203,197.2108920239446,2.12749679386696,-3.1360327426522185,3.944643320030868,196.4885098547782,62.71760693655914,62.7229901074455,32,10.031292297305084
1,8317,0.0,False,8,67.0,67.7,0.7000000000000028,53.65726362247116,27.44623031003595,1.3261404902823248,2.72629443124088,52.90688937751686,27.80583517699117,0.8320920428826482,0.8322413768643133,39,1.3152711563309447
1,14378,0.0,False,1,67.4,67.4,0.0,46.760389376009776,208.866419154349,0.0702471600658611,,46.760389376009776,208.866419154349,0.0,0.0,47,1.0
1,8320,0.0,False,115,67.5,78.9,11.400000000000006,53.60501174766709,28.82791917092669,2.0126672341676706,2.8838943015658822,30.189267123411565,29.38048274697984,23.422263400746143,23.556541582158214,39,2.354839416793288
1,8322,0.0,False,1,67.8,67.8,0.0,53.491363919968215,27.98237186829353,0.0583298860640919,,53.491363919968215,27.98237186829353,0.0,0.0,39,1.0
1,8323,0.0,False,18,67.9,69.60000000000001,1.7000000000000028,32.45998431132601,31.1538740550626,0.913243587772924,2.80067314252336,30.399207691820816,32.04700788653519,2.245993837128714,2.257629618379456,1,1.744460611028
1,14379,0.0,False,73,68.4,75.60000000000001,7.200000000000003,43.40339303368623,208.87948212305,1.241930167815117,-3.1103084112422823,28.76764290106341,208.24742105175923,14.649391903502686,14.666569580583293,47,2.240134273204873
1,4951,0.0,False,7,68.60000000000001,69.2,0.5999999999999943,171.96502548467618,40.06487146138269,0.3547037715944363,,171.9340475874709,39.85437105145768,0.2127676025476042,0.2127682435314459,37,1.0
1,14380,0.0,False,25,68.60000000000001,71.0,2.3999999999999915,39.02487253894291,188.23644591250527,1.056399166748267,-0.023485613914712,42.21391642653906,188.1532161404959,3.190129795472763,3.1901413172130875,46,1.4523353120603162
1,8326,0.0,False,37,71.10000000000001,74.7,3.5999999999999943,43.73855148778669,29.452142460996864,1.1081311382112355,3.0878109624159324,38.26628728509082,29.898149535217406,5.490409621727819,5.490871339704245,39,1.9843154324186356
1,14381,0.0,False,19,71.60000000000001,73.4,1.7999999999999972,31.671914070977337,208.1877046234117,1.0064837074490158,-3.0711626014646205,28.909096190711605,208.02497735616475,2.767605969610141,2.7680711558733595,47,1.9794464412506005
1,4952,0.0,False,34,71.60000000000001,74.9,3.299999999999997,171.4884137409275,34.73312747914208,0.7931285728567643,-1.564009100700911,172.22833761092102,31.03947977200938,3.767030756151693,3.784148441753343,37,1.452295979806077
1,8327,0.0,False,71,71.7,78.7,7.0,61.448204769598085,43.95073142225896,1.042825781093907,-1.643672133882231,59.59568919395486,30.62501043650987,13.453871329399371,13.61146558937826,41,2.446092043557651
1,14382,0.0,False,2,71.8,71.9,0.1000000000000085,52.42393276325629,187.37428997823795,1.0252507227458505,0.1049668425329603,52.53198217579759,187.3856734223917,0.1086474037946661,0.1086474037946661,46,1.0834128721865328
1,8140,2.0,False,79,72.0,79.80000000000001,7.800000000000011,112.87692593167525,42.73363596700106,4.133102636976141,0.0364106141369726,159.15454530726302,42.65581799631071,46.277684802811166,46.28288157940062,30,7.036434664725173
1,14383,0.0,False,6,72.9,73.4,0.5,31.39255315461409,185.2603284147357,0.3214311643162418,,31.23598414404044,185.22543162692017,0.1604108502310708,0.1604116302328451,46,1.0
1,427,3.0,True,517,74.10000000000001,125.7,51.6,41.01063039533653,223.61637695618643,2.128288899860672,-1.5419833421437128,43.0077716958839,5.694894512128962,217.93063365206368,217.99757154050877,7,14.79134566417224
1,8325,0.0,False,63,74.3,80.5,6.200000000000003,36.16053673048639,55.749391366858816,0.8910102413367337,-2.4486547869702804,29.787300915097315,48.970643680222366,9.304276165163902,9.33225929054587,18,1.7130419303089681
1,14384,0.0,False,10,74.8,75.7,0.9000000000000057,51.42573534065978,188.0614021319116,1.041440656030083,-0.022180662131352,52.590392307275,188.05953599352569,1.1646584616778668,1.1647145764259057,46,1.482053484020732
1,8324,0.0,False,169,74.8,91.6,16.799999999999997,53.73433513780719,26.50774931578696,0.8995367749559108,2.869348022007377,37.6680033185841,27.727830592462222,16.112591860004212,16.43906547669906,39,2.6644731157619894
1,8329,0.0,False,21,74.8,76.80000000000001,2.000000000000014,40.05852659087076,28.68851863350295,0.9156199955536066,2.906047672868826,38.07258212063855,29.105973790419835,2.0293457681928926,2.029453033493084,39,1.0364714704918994
1,8330,0.0,False,3,75.0,75.2,0.2000000000000028,36.84540951809701,29.440385789165944,0.2384571462018936,,36.81499146240749,29.477148715367388,0.0477155200623792,0.0477155265150184,39,1.0
1,18063,0.0,False,23,75.4,77.7,2.299999999999997,170.73225446697705,195.64090979992056,1.1159101857814713,-1.800293892536706,169.68721697089543,192.50971620228609,3.3009811744515734,3.303793735092215,45,1.584317419564613
1,18062,0.0,False,19,75.4,77.2,1.7999999999999972,171.09764436292846,194.56657393118093,1.1365809252857353,-1.9056592913737629,169.86151429613477,192.1816490740519,2.686239772653078,2.6961545916758807,45,1.589478372833657
1,8328,0.0,False,90,75.60000000000001,89.60000000000001,14.0,53.6942131625112,52.49577909111191,0.8297015797720255,-2.2134128714667654,57.612730545140025,30.495873660208364,22.346154421883504,23.921006695957043,40,3.044641138467686
1,3249,3.0,False,71,75.8,82.80000000000001,7.000000000000014,58.266625435545365,197.1278488657738,2.284144998851612,3.033673744927994,35.53164809445157,223.80821598225285,35.05311946418099,38.90641863778122,48,7.436216724759548
1,8139,0.0,False,3,75.9,76.10000000000001,0.2000000000000028,137.70869636312133,40.70868920450439,0.3842659436120676,,137.78352851239433,40.69040104832296,0.0770344547675373,0.0770344675068169,30,1.0
1,3250,3.0,True,730,76.2,149.1,72.89999999999999,45.20179059613951,222.41365076649964,1.2142812054835168,-1.5250964604629438,195.85831492187324,200.8313871063516,152.19455452349976,165.70816181833888,10,7.717016202025202
1,8331,0.0,False,4,76.60000000000001,76.9,0.2999999999999971,59.8590013201997,41.23643314002559,0.0926514686948152,,59.84612496533727,41.26106616671894,0.0277954406084649,0.0277954406084649,41,1.0
1,14385,0.0,False,163,76.7,92.9,16.200000000000003,52.55493567794366,206.7100962494877,0.9189381579541136,3.016755033597014,29.95376045911603,206.6837836982471,22.60119053551164,22.639656135788968,47,1.7378920414226504
1,8332,0.0,False,23,76.9,79.10000000000001,2.200000000000003,61.09625107002488,34.840617050167616,1.2808739419627764,-1.624797827170833,61.10035657447377,30.63900647440382,4.201612581561625,4.202234086327481,41,2.2253714359155454
1,8333,0.0,False,22,77.10000000000001,79.2,2.0999999999999943,32.94909918225992,28.554903125075377,0.98083282024445,-3.092182353181624,30.55279088097709,28.421101002809216,2.4000409335509145,2.4000603060413668,39,1.1775850753669674
1,8335,0.0,False,105,77.4,87.80000000000001,10.400000000000006,59.35533056985609,39.8207805605122,1.3312003704147573,-1.8456408258815369,51.25908918280248,29.560565101215328,13.069856382861838,13.605142107840235,41,2.398144685076414
1,14387,0.0,False,101,78.4,88.4,10.0,50.021279591461536,208.4556820956212,1.1514451901483005,-3.136934302192744,32.367050619710184,208.5157717516459,17.65433123496288,17.675733194958774,47,2.0113979753470175
1,14386,0.0,False,121,78.9,90.9,12.0,52.57341044796368,206.9581060409685,0.9500129112872931,-3.12813192817582,31.220681809276385,207.16431433260607,21.353724316309712,21.379548866941576,47,2.255532444064013
1,8334,0.0,False,146,79.10000000000001,93.6,14.499999999999986,53.73396191013001,28.77454761309109,1.1550853938361705,3.0353277906986618,29.8848999526778,29.68373023468209,23.866385760935767,24.500891027909887,39,2.1628804855762627
1,4692,3.0,False,37,79.2,82.80000000000001,3.6000000000000085,184.8367150011456,201.0829425607656,5.264379363334391,-1.5714683697046046,184.53962577011663,171.72653299896325,29.35791280679662,29.35938859570509,4,10.486265646761728
1,8337,0.0,False,3,80.60000000000001,80.80000000000001,0.2000000000000028,32.649583971329385,29.49114475326133,0.0877283544252308,,32.6320422705023,29.491331367099924,0.0175426934257992,0.0175436858560564,39,1.0
1,424,3.0,True,412,80.80000000000001,121.9,41.1,41.31611724910181,179.78713114284696,5.43223139858016,-1.5066762455602078,43.2317083021871,6.086596959320977,173.71109655034977,173.77056112604222,6,9.521371379420613
1,4953,0.0,False,62,81.4,87.5,6.099999999999994,189.4800405328424,48.92455006209162,1.1083793800518162,3.049057678438046,177.56661307751216,49.86844285765961,11.950760952464131,11.959710456802316,2,2.2288530065167094
1,8339,0.0,False,14,81.5,82.80000000000001,1.3000000000000114,31.07885529195103,29.74960491970295,0.5919189752452949,2.828356557576296,29.987724177738684,30.43242495508912,1.2871714373489829,1.30507537146827,39,1.3834855766431395
1,4954,0.0,False,2,81.9,82.0,0.0999999999999943,166.64802399568387,41.06493502236506,0.3276175882909532,,166.680868031275,41.06754761610527,0.0329477817153522,0.0329477817153522,30,1.0
1,14373,0.0,True,257,82.10000000000001,107.7,25.599999999999994,25.47689447143789,205.7230956572064,0.2148086597327953,-1.3432288393843157,25.7807018006559,191.6904814508936,14.035902548696257,14.636966708934338,49,2.1421892208088695
1,8340,0.0,False,40,82.9,86.80000000000001,3.9000000000000057,53.568062207627065,30.04986658598782,0.4917017913220842,-1.8904101323068043,51.38449368233227,28.1133747829809,2.918556493846072,3.0590095339216883,39,1.060820552095556
1,8336,0.0,False,13,83.5,84.7,1.2000000000000028,53.73508159316153,24.5210583902004,0.1926556296620412,,53.67051320501077,24.51769934110585,0.0646557032225843,0.0906878419117301,39,1.0
1,415,3.0,True,383,83.80000000000001,122.0,38.19999999999999,36.10343289587908,10.922694586277164,1.004977463581573,1.7142485900985958,37.98860589327485,145.9732634325795,135.06372578505287,135.213213006996,17,12.327636481796148
1,14388,0.0,False,41,84.10000000000001,88.10000000000001,4.0,22.899757360565232,193.3653406522029,1.2439320700488574,1.6632853209184073,22.84899839646984,200.5964402835718,7.231277781362003,7.241667211695809,49,2.396180548562448
1,4955,1.0,False,10,84.30000000000001,85.2,0.8999999999999915,184.1678910036533,40.95595254063083,2.1580315089547835,-0.1466664937971752,186.08926708573475,40.67155305062577,1.9423102529487428,1.9423104108482596,2,2.15830501825177
1,18065,0.0,False,10,84.7,85.60000000000001,0.9000000000000057,191.62815242880583,208.3733853928048,1.2597553737822922,3.1259689249696363,190.757225644125,208.3767444418993,0.8709332623601753,0.8710543828652052,43,1.2466991690487095
1,8338,0.0,False,124,85.2,97.5,12.299999999999995,52.13412147193223,12.095189334113003,0.963088330010162,2.685457424131396,52.16453952762176,10.987076360589336,1.1085303875868244,9.531444048644357,11,1.4051566032585578
1,14389,0.0,False,50,85.80000000000001,90.7,4.899999999999992,38.004468069554655,208.2000211367584,0.9540640482405578,-3.096083300833551,31.127561503821973,208.07928198319323,6.877966404179428,6.880692890501789,47,1.798753001266693
1,4956,0.0,False,2,86.0,86.10000000000001,0.1000000000000085,186.73569742259667,51.00846679758149,0.174999608418591,,186.7194620186397,51.01481166809341,0.0174311710294927,0.0174311710294927,36,1.0
1,18066,0.0,False,14,86.2,87.5,1.2999999999999972,171.12936871548806,193.8460579004004,1.0195487858089416,-1.7326702317538558,170.67384433549964,192.2238238015724,1.6849765375708292,1.6876609320460645,45,1.5406520351642452
1,4957,0.0,False,52,86.5,91.6,5.099999999999994,168.98368279942625,33.91687854916692,0.9425846329271544,1.2755991345746354,171.47852320748248,41.33123297002729,7.822843481739993,7.825099967406348,37,1.95004465593339
1,4958,0.0,False,18,87.80000000000001,89.5,1.6999999999999886,181.3350929339178,52.07907038954936,1.087824231863377,2.7682002919411204,178.9598719963952,52.89382640881584,2.511075839750092,2.5119693401775924,36,1.8313530300755332
1,8341,0.0,False,28,87.9,90.6,2.6999999999999886,48.60413410123946,27.245060592040243,0.9812978289269576,-3.0391997070755634,46.011694655602746,26.43347700802973,2.7165069838173697,2.744068826387027,39,1.1508038310617472
1,18067,0.0,False,1,88.10000000000001,88.10000000000001,0.0,185.62086635088392,209.2314358226232,0.079283433437661,,185.62086635088392,209.2314358226232,0.0,0.0,43,1.0
1,18068,0.0,False,32,88.5,91.6,3.0999999999999943,181.0180360221602,210.10086969659537,1.225876802477306,-0.0824215486731508,186.23687863205623,209.1754516710474,5.300256287093625,5.304923290481935,43,2.1339817047321383
1,18069,0.0,False,6,89.0,89.5,0.5,183.89412850244764,208.90840726803089,0.2531146896681308,,183.769097230595,208.8888128149793,0.1265573448341819,0.1265573448341819,43,1.0
1,8343,0.0,False,15,90.2,91.6,1.3999999999999917,48.036268190422255,29.621961054110123,0.927893097252394,3.113431086601872,46.73799571537946,29.66040350485884,1.2988414997501845,1.2988420388220403,39,1.0
1,8344,0.0,False,10,90.9,91.8,0.8999999999999915,44.42603686913751,27.7868005654554,0.7094517226967993,3.0123437340031574,43.79285611481521,27.868724040594657,0.6384585526273837,0.6384589282261162,39,1.0
1,8345,0.0,False,44,91.0,95.3,4.299999999999997,46.31624844017509,28.7771602068313,1.2293660224446696,2.759198977558822,37.52244452448702,30.290038596248007,8.922992117486984,8.959634375656348,39,2.666878628217395
1,8346,0.0,False,6,91.4,91.9,0.5,43.07327315322759,27.00544842329582,0.4576340565477203,,42.84635072550701,27.035866478985337,0.2289520611711821,0.2289524749910543,39,1.0
1,410,3.0,False,127,91.9,104.5,12.599999999999994,42.84970977460157,54.968412452376405,1.6348053940306346,-1.5816184151119848,43.316990826420906,9.037148361204222,45.93364096818793,45.935831867019054,6,6.905380858455325
1,8347,0.0,False,64,92.1,98.4,6.300000000000011,43.28489324618411,28.79507513533556,1.4424960021722035,3.0921280849881843,30.65300251229777,30.28537325028336,12.719498888881612,12.752819069339772,39,2.637186332708979
1,18070,0.0,False,8,92.1,92.8,0.7000000000000028,178.55585303585653,208.2965004913073,0.8921624902042156,-2.9671463922193766,177.83440393588307,208.14608973740704,0.7369614635388728,0.7370364676591105,43,1.0790637617705814
1,4959,0.0,False,17,92.3,93.9,1.6000000000000083,172.7286493121701,43.93953459194381,1.0649912959464185,1.1608684543359962,173.85505044187516,45.93163731884936,2.2885044853671124,2.292150543803434,37,1.71230951447465
1,8348,0.0,False,5,92.8,93.2,0.4000000000000057,40.434180247944376,25.69635234561503,0.2964518095469627,,40.31754659882813,25.718932620083937,0.1187993135555195,0.1187995881509003,39,1.0
1,3251,5.0,False,25,92.9,95.3,2.3999999999999915,36.53544393220567,200.2485920884475,3.6657461250663568,-0.0183554261978991,47.44731491584484,200.0476089842904,10.913721756199536,10.9137303166572,3,4.949769600962674
1,8349,0.0,False,22,93.0,95.1,2.0999999999999943,32.81063171402911,28.97926299401994,1.2721603755141595,2.744303168460299,30.049679972149235,30.122459369197777,2.9882691433686563,2.9890943945640807,39,1.4662956000128025
1,4960,0.0,False,36,93.6,97.1,3.5,193.77607771093068,45.5923733603,1.1036516593933663,-1.5353844053768595,193.8171327554196,40.66502156627526,4.927522827827067,4.928439563540456,38,1.784969638755712
1,14391,0.0,False,34,93.8,105.3,11.5,29.37992290546408,207.3953422647756,0.4027574554170525,-2.7307975088542413,24.296002100865685,202.8966424579829,6.788560281758207,8.30277492519738,47,1.6639869958312883
1,4693,3.0,False,27,94.5,97.1,2.5999999999999943,185.3825604790096,211.8447760181816,1.2030963925198994,-1.2118578431348954,187.2414209251647,207.7388983416124,4.507060422629037,4.508684078246738,26,1.9308455683575203
1,18064,0.0,False,44,94.8,99.1,4.299999999999997,173.15039658737447,192.21729231722185,1.970246248166692,1.4448006446309782,174.64256084070811,199.5840602092428,7.516370356351373,7.519833532329669,45,2.000324802956509
1,8350,0.0,False,12,94.9,96.0,1.0999999999999943,34.20911582039259,27.7227920188204,1.1602759497485946,2.270883245670806,33.38745508909843,28.699715463818112,1.2765209652555851,1.2765211731371109,39,1.1614773953969542
1,8342,0.0,False,118,95.1,106.8,11.700000000000005,60.96748752140054,46.35637041547109,1.2005319460193375,-1.3818991459172925,60.57317248046832,30.52573187438212,15.835548647587707,15.93834709112775,41,1.6901084892732594
1,8351,0.0,False,72,95.8,102.9,7.1000000000000085,44.34187402793522,27.696666081418364,0.5828210404824814,3.090278224346205,37.60474122730344,28.63234786808857,6.801798201891534,6.81475319155199,39,1.1161221222204176
1,4961,0.0,False,26,96.3,98.8,2.5,177.21577906097045,49.48121914259366,1.036636094030337,0.7039708122786412,179.911975800861,51.27513797292088,3.238459761985477,3.2413394016765067,2,1.447702483194461
1,8353,0.0,False,9,96.4,97.2,0.7999999999999972,30.92004691531434,28.19772423802177,0.6147502850803919,2.7605247942230817,30.46265639694005,28.38079241367464,0.4926662594856394,0.4926667653547729,39,1.0
