run_id,id,n_rows,duration_s,speed_p85,path_m,too_short,stationary,keep_ego,keep
1,2,216,21.5,8.110484958276988,132.47172843359914,False,False,True,True
1,18,2506,250.5,0.7642657796131581,98.80316262355865,False,True,False,False
1,21,96,9.600000000000001,8.034391114524308,63.30744324407948,True,False,False,False
1,31,230,22.900000000000002,7.895627550498625,143.86272992345567,False,False,True,True
1,32,205,20.400000000000002,9.228768236558658,142.0533011998743,False,False,True,True
1,40,2153,215.20000000000002,2.413887050938305,206.19477991510945,False,False,True,True
1,1039,619,63.0,4.256179940659626,127.44347467640635,False,False,True,True
1,1300,268,28.199999999999996,3.7135102121923187,62.32033143951921,False,False,True,True
1,1503,258,25.699999999999996,5.115760200887049,73.92419884056875,False,False,True,True
1,1575,282,28.1,8.381982181963332,151.3452617278159,False,False,True,True
1,1618,222,22.1,10.59229244610455,168.57819272292267,False,False,True,True
1,1880,786,78.7,3.665679833578385,134.4467971243011,False,False,True,True
1,2097,833,83.20000000000002,3.415193345768915,134.53711496617723,False,False,True,True
1,2298,267,26.600000000000005,8.113342532911693,170.27337015247667,False,False,True,True
1,2611,843,84.3,3.262398720464626,131.45339604762765,False,False,True,True
1,2889,277,27.6,8.229790127398898,169.99040049537786,False,False,True,True
1,2900,313,31.200000000000003,10.490541058121376,207.8125482383902,False,False,True,True
1,3112,325,33.1,7.170358525341504,167.9978645035447,False,False,True,True
1,3512,346,34.50000000000001,6.566877976869498,170.3232536741519,False,False,True,True
1,3813,336,34.099999999999994,7.345359992717725,170.96345804738377,False,False,True,True
1,3974,256,25.5,8.059270596697184,133.01194412357552,False,False,True,True
1,3999,469,46.8,7.787149021258397,226.70971161958693,False,False,True,True
1,4003,354,35.3,6.553800843598869,170.80091466537556,False,False,True,True
1,4534,150,14.899999999999999,6.549317367508914,70.46021190946799,True,False,False,False
1,4574,344,34.300000000000004,6.58995013246772,157.17716887650354,False,False,True,True
1,4597,638,64.5,4.7138229340274105,132.99264498081482,False,False,True,True
1,4723,282,28.10000000000001,7.943266958327062,169.75267446325813,False,False,True,True
1,4784,671,67.0,3.0285407111561975,127.93732384020797,False,False,True,True
1,4955,363,36.2,8.11866240881787,227.40588810875693,False,False,True,True
1,4978,276,27.500000000000007,7.663014296385562,169.73860611550293,False,False,True,True
1,5253,152,15.100000000000009,5.966838745164073,71.37213147764932,True,False,False,False
1,5272,340,33.900000000000006,8.090441899527985,170.0409393497272,False,False,True,True
1,5376,631,64.30000000000001,3.574539650331016,129.16612644900903,False,False,True,True
1,5623,320,31.900000000000006,7.630788649345618,170.9789159515069,False,False,True,True
1,5797,644,66.10000000000002,3.0208905690061183,128.96032943620207,False,False,True,True
1,5906,321,32.00000000000001,8.46279639811073,170.61894296038773,False,False,True,True
1,5992,666,67.9,4.960441071369895,148.42535457781028,False,False,True,True
1,6505,302,30.5,7.981407745470207,170.22986871812984,False,False,True,True
1,6567,598,59.70000000000002,6.808885384577293,228.78506329740202,False,False,True,True
1,6739,511,50.999999999999986,5.81781091738225,161.39192377412175,False,False,True,True
1,6802,451,45.0,7.027500746071011,170.198407116302,False,False,True,True
1,6848,2193,219.70000000000002,2.56207975127459,189.1807164111425,False,False,True,True
1,6892,779,77.80000000000001,3.839360379876012,154.72848414033564,False,False,True,True
1,7022,272,27.10000000000001,9.652032530002943,170.03517292850563,False,False,True,True
1,7091,564,58.30000000000001,4.0314138691282615,135.08447242655365,False,False,True,True
1,7191,277,27.799999999999997,8.668578130541052,170.62624340718375,False,False,True,True
1,7551,558,55.69999999999999,3.3003613271627836,128.03075174278158,False,False,True,True
1,7807,393,40.7,4.555112643086174,110.47851753357001,False,False,True,True
1,7830,705,70.4,3.211828489762116,131.19866145713618,False,False,True,True
1,8555,245,24.400000000000006,8.376774280857198,169.5145777738211,False,False,True,True
1,8706,701,70.19999999999999,3.9859936729676213,131.23301316634144,False,False,True,True
1,8965,213,21.5,9.822802706498267,169.68068970814988,False,False,True,True
1,8998,692,70.00000000000001,3.8707692243744947,131.5531334055355,False,False,True,True
1,9425,712,71.19999999999999,3.613139502314609,128.9720073679149,False,False,True,True
1,9589,558,56.60000000000001,3.079473454260586,89.936353397345,False,False,True,True
1,10114,449,44.8,7.999229018764397,152.52367594382855,False,False,True,True
1,10512,254,25.5,8.60312886779851,169.2438143322495,False,False,True,True
1,10515,142,14.100000000000023,9.909789602186336,107.76907137408563,True,False,False,False
1,10884,237,23.599999999999994,5.292677038944091,72.63868248758162,False,False,True,True
1,11076,212,22.599999999999994,5.849689560920775,72.41691632894761,False,False,True,True
1,11290,309,30.900000000000006,7.114189391908908,169.90581370207542,False,False,True,True
1,11420,451,45.599999999999994,3.874958246801118,86.31011525190613,False,False,True,True
1,11641,262,27.400000000000006,8.48490735561833,166.3846108611118,False,False,True,True
1,11702,481,48.0,5.684018257257219,151.66190967628967,False,False,True,True
1,11936,564,56.30000000000001,6.243380969707773,227.1285107601655,False,False,True,True
1,12034,139,13.900000000000006,6.592164838105281,71.81353639966648,True,False,False,False
1,12057,226,26.599999999999994,6.193238333386583,123.64018964898024,False,False,True,True
1,12117,439,43.79999999999998,6.637282036774171,170.12334108297438,False,False,True,True
1,12281,321,32.0,6.651325336905068,170.0449654174305,False,False,True,True
1,12372,327,33.0,4.041342220895487,77.865949370185,False,False,True,True
1,12443,411,41.0,6.1563130398876895,127.85487790215109,False,False,True,True
1,12549,308,30.899999999999977,7.336827784491917,170.03835777515872,False,False,True,True
1,12708,330,33.099999999999994,6.804548220262037,170.21574584277997,False,False,True,True
1,12736,403,40.20000000000002,7.258992519086303,152.71091917072027,False,False,True,True
1,12955,328,32.70000000000002,6.3936911095878495,169.04436513882206,False,False,True,True
1,13197,320,31.899999999999977,7.039021280763016,169.74973886056563,False,False,True,True
1,13341,206,20.80000000000001,7.584462123250025,120.24486748535875,False,False,True,True
1,13479,534,55.400000000000006,5.747160918265673,172.37376054598812,False,False,True,True
1,14202,178,17.69999999999999,9.342658167562849,140.07537487342307,True,False,False,False
1,14270,204,20.400000000000006,7.18174126552847,119.22863009053515,False,False,True,True
1,14298,218,21.69999999999999,8.50422041050325,150.04648056821705,False,False,True,True
1,14783,443,44.19999999999999,7.157802389254003,170.6754648753498,False,False,True,True
1,14949,182,18.100000000000023,8.655632811975495,126.80464250865549,True,False,False,False
1,15108,189,18.799999999999983,12.50128515915516,151.75883049253792,True,False,False,False
1,15511,562,56.099999999999994,6.618238460988327,156.24449821380404,False,False,True,True
1,15803,163,16.5,9.66533174490037,123.3455603221731,True,False,False,False
1,16011,308,30.700000000000017,7.270288125356719,169.35184698160347,False,False,True,True
1,16143,292,30.19999999999999,7.471517862048658,170.04357733739053,False,False,True,True
1,16219,295,29.5,7.6812513074412365,168.67106410871213,False,False,True,True
1,16255,320,31.900000000000006,10.24418936043536,170.12698915229774,False,False,True,True
1,16577,201,20.400000000000006,7.6525863461153705,127.31916237117525,False,False,True,True
1,16596,228,22.700000000000017,9.93295456821754,153.62888112094137,False,False,True,True
1,16882,223,22.19999999999999,7.0394387669416885,128.03798020330612,False,False,True,True
1,17182,241,25.200000000000017,8.065983319832082,128.46247181796434,False,False,True,True
1,17252,252,27.00000000000003,6.924526280859039,127.15711532421393,False,False,True,True
1,17316,338,33.69999999999999,6.5073869238285145,149.67966958962793,False,False,True,True
1,17456,281,30.799999999999983,9.996483649577216,169.06313364663617,False,False,True,True
1,17491,354,35.70000000000002,6.375883501977309,151.64717842534753,False,False,True,True
1,17589,330,32.89999999999998,9.260559281312487,169.90826133401873,False,False,True,True
1,17898,420,41.900000000000034,9.226349732910004,170.19754712598868,False,False,True,True
1,18000,237,23.599999999999994,10.422410466057231,169.80679631621678,False,False,True,True
1,18266,428,42.70000000000002,7.4985065559762,170.68604071766754,False,False,True,True
1,18718,164,16.30000000000001,11.142682606685423,150.7875233276307,True,False,False,False
1,18787,196,19.700000000000045,8.778137983154735,146.3073002577127,True,False,False,False
1,19095,437,43.60000000000002,6.356948540204597,199.41208972403422,False,False,True,True
1,19334,278,27.69999999999999,9.24962331641889,169.95913310661916,False,False,True,True
1,19556,130,13.399999999999977,7.117847509417082,82.59373213577177,True,False,False,False
1,19561,258,25.69999999999999,9.460947983151755,169.35038961902308,False,False,True,True
1,19812,174,17.30000000000001,10.041048740446954,126.85414568435834,True,False,False,False
1,19924,452,45.099999999999966,5.617406887043339,200.4122445877115,False,False,True,True
1,20165,186,19.0,7.916396948824812,127.60366479567983,True,False,False,False
1,20286,452,45.900000000000034,5.721152790001379,199.49836423410716,False,False,True,True
1,20349,161,17.5,9.45545720463477,127.32465851381374,True,False,False,False
1,20503,226,23.80000000000001,7.4463903630498125,128.14248865168807,False,False,True,True
1,20894,248,25.100000000000023,8.162209427100937,169.03886071728695,False,False,True,True
1,21069,334,33.30000000000001,8.278738959318881,209.76984858470644,False,False,True,True
1,21373,203,21.900000000000034,7.491254573271675,127.40091745526132,False,False,True,True
1,21595,143,14.199999999999989,6.581842165014353,71.64388173772726,True,False,False,False
1,21677,259,25.799999999999955,6.850520241035104,127.30049039304299,False,False,True,True
1,21824,271,27.0,6.42625000541154,151.3763410022948,False,False,True,True
1,23275,267,26.600000000000023,7.466034211015545,169.2104602014004,False,False,True,True
1,24092,369,36.80000000000001,7.006500183423163,170.11521904535357,False,False,True,True
1,24334,416,41.5,8.27008790074674,228.03959600252992,False,False,True,True
1,24496,216,21.5,9.249105286023962,169.46212747361963,False,False,True,True
1,24616,216,21.5,7.21951800969249,126.89071710768732,False,False,True,True
1,24903,253,26.0,8.766028336889935,145.5668533533206,False,False,True,True
1,25172,235,23.400000000000034,10.316271146294826,171.16125140432274,False,False,True,True
1,25341,209,21.0,9.574221905097184,135.72008804535164,False,False,True,True
1,25515,214,21.30000000000001,8.204973940099833,151.85694823534448,False,False,True,True
1,26047,210,21.0,7.085866044958458,126.76649921696472,False,False,True,True
1,26224,169,16.80000000000001,7.974631997948762,118.43156699886418,True,False,False,False
1,26305,7388,740.0,0.3758870068861544,307.1741595094344,False,True,False,False
1,26631,199,20.0,8.217133982502467,125.70224727811184,True,False,False,False
1,26706,258,25.80000000000001,7.646196215637365,168.287538168583,False,False,True,True
1,26889,217,22.19999999999999,7.167380458801737,127.0270473711166,False,False,True,True
1,26936,244,24.30000000000001,9.0841507613642,169.90629800076027,False,False,True,True
1,27076,246,24.5,9.60391214111472,169.35055140686327,False,False,True,True
1,27333,277,27.599999999999966,7.465838529054419,169.12302513298044,False,False,True,True
1,27637,142,14.099999999999966,6.209681007648289,71.84051826023266,True,False,False,False
1,27759,241,24.099999999999966,9.838412505135548,170.36775000480293,False,False,True,True
1,28051,246,24.5,8.79446328272509,165.88287244263978,False,False,True,True
1,28073,156,15.5,10.389046644880917,150.50531957013376,True,False,False,False
1,28216,261,26.0,9.930626336545284,168.43503270202297,False,False,True,True
1,28393,319,31.80000000000001,7.26747731377798,169.55911294428415,False,False,True,True
1,28633,289,28.899999999999977,8.283775710801292,168.14714244294885,False,False,True,True
1,28737,324,32.400000000000034,7.1914075064808936,169.94245837507808,False,False,True,True
1,28953,288,30.5,6.832215686366259,164.83433585371898,False,False,True,True
1,29055,312,31.099999999999966,7.006155812593101,169.3122687388861,False,False,True,True
1,29392,465,46.39999999999998,5.932556774359863,201.68511504425518,False,False,True,True
1,29943,167,16.599999999999966,10.807816799623176,151.45516692577053,True,False,False,False
1,30045,207,20.599999999999966,10.232455233581236,167.29334260623835,False,False,True,True
1,30187,266,26.69999999999999,7.982761786536493,169.933402479282,False,False,True,True
1,30364,212,21.099999999999966,8.109959726322137,120.59209013813424,False,False,True,True
1,30587,281,28.0,7.199326024088895,149.80376924292887,False,False,True,True
1,30676,285,28.400000000000034,7.334561549602173,169.6472442667008,False,False,True,True
1,30870,276,27.5,7.736294246568041,168.92500914025226,False,False,True,True
1,30933,265,26.399999999999977,8.405184844400168,152.65287735182042,False,False,True,True
1,30967,291,29.0,7.531731020459684,170.10446461505194,False,False,True,True
1,31569,330,32.900000000000034,7.134711938585113,199.56495910861955,False,False,True,True
1,31592,230,22.899999999999977,8.14949560826999,151.66309929706898,False,False,True,True
1,31861,207,20.599999999999966,12.029642622037885,170.32011478069396,False,False,True,True
1,32181,300,29.900000000000034,8.343867691655033,170.90873410492853,False,False,True,True
1,32410,203,20.19999999999999,8.5898031996916,150.44854543947554,False,False,True,True
1,32558,303,30.30000000000001,7.746587037442114,168.9289694698459,False,False,True,True
1,32592,234,23.30000000000001,7.846722568964931,152.54013616759224,False,False,True,True
1,32836,324,32.299999999999955,6.700552142323412,168.88363124275065,False,False,True,True
1,32938,200,20.200000000000045,9.096113197639035,126.60518966024404,False,False,True,True
1,33097,231,24.19999999999999,7.176666805960748,119.09414205416454,False,False,True,True
1,33107,301,30.19999999999999,6.796723697500258,168.59958201985364,False,False,True,True
1,33223,191,19.19999999999999,9.35044559306157,125.41219296889656,True,False,False,False
1,33362,286,28.499999999999943,7.123380287385393,168.9527451091662,False,False,True,True
1,33494,311,31.200000000000045,6.390670464984781,159.8643064906303,False,False,True,True
1,33718,298,29.699999999999932,7.485832742263541,168.11029861215508,False,False,True,True
1,33731,364,36.599999999999966,8.344476312101932,229.24665348597557,False,False,True,True
1,33966,123,12.199999999999989,7.260003698586299,71.27456664362361,True,False,False,False
1,34197,261,26.000000000000057,8.647956529627594,168.38308590221123,False,False,True,True
1,35039,257,25.800000000000068,8.486427058837231,168.66433386342862,False,False,True,True
1,35158,111,11.0,7.736259567599649,71.66350791137776,True,False,False,False
1,35563,397,39.60000000000002,7.887927217808976,207.40373301875889,False,False,True,True
1,35707,1390,139.60000000000002,0.572984612439001,68.05013738585825,False,True,False,False
1,35778,205,21.0,9.453640724818461,168.4686533628448,False,False,True,True
1,35885,197,19.600000000000023,12.460717410547485,168.8384757968388,True,False,False,False
1,36017,295,29.800000000000068,8.277451471970908,200.6925530464893,False,False,True,True
1,36293,229,22.799999999999955,10.000978803922822,169.03820610010277,False,False,True,True
1,36500,334,33.299999999999955,8.137425016324102,202.88826170580566,False,False,True,True
1,36736,3170,316.9,0.43108290199209265,235.08269809256834,False,True,False,False
1,37191,195,20.399999999999977,10.201338034535063,177.23014052238966,False,False,True,True
1,37273,234,23.300000000000068,8.492820927194538,169.43768877724807,False,False,True,True
1,37512,1317,131.60000000000002,4.883687327040721,179.0108826155962,False,False,True,True
1,38131,217,21.600000000000023,8.93006398667502,168.83251060449015,False,False,True,True
1,38456,196,19.5,8.3357160418797,138.19090827083895,True,False,False,False
1,38510,166,16.700000000000045,12.144260540517735,169.93954171628798,True,False,False,False
1,38595,207,21.200000000000045,7.9973282137334145,140.4514084520331,False,False,True,True
1,38946,215,21.399999999999977,8.594847113377933,168.27089012785225,False,False,True,True
1,39047,224,22.399999999999977,8.863628845962484,169.10344399998445,False,False,True,True
1,39651,151,15.700000000000045,9.728787992315405,124.98800834332742,True,False,False,False
1,39833,144,14.699999999999932,9.372716999319799,117.01246827008356,True,False,False,False
1,39883,172,17.100000000000023,8.260785165170462,125.94050920094594,True,False,False,False
1,40068,163,17.199999999999932,8.00100146836456,125.59102909434512,True,False,False,False
1,40122,223,22.5,9.216580348127115,168.5372637631119,False,False,True,True
1,40183,170,18.399999999999977,7.901786658112876,126.66288221987372,True,False,False,False
1,40426,293,29.200000000000045,7.317529805792987,151.26725138277538,False,False,True,True
1,40483,138,15.199999999999932,8.929467257146348,117.02788381102425,True,False,False,False
1,40614,220,21.90000000000009,9.111802745297519,169.0483230846968,False,False,True,True
1,40817,217,21.59999999999991,9.511847032722297,168.432243072906,False,False,True,True
1,41005,242,24.100000000000023,10.514459316108965,153.19865133230877,False,False,True,True
1,41058,261,26.100000000000023,7.175531104966147,128.42110103888587,False,False,True,True
1,41392,316,31.5,8.71212646322228,171.21904731608203,False,False,True,True
1,41458,373,37.200000000000045,6.8663120684877015,200.78157486110433,False,False,True,True
1,41615,258,25.899999999999977,7.052966240955598,140.56895294282089,False,False,True,True
1,41767,187,19.5,5.724159256452539,79.02309128241185,True,False,False,False
1,41787,192,21.699999999999932,8.88346466668164,158.9919820396486,False,False,True,True
1,41901,493,49.200000000000045,7.810993943650441,261.1292230044247,False,False,True,True
1,42028,241,24.0,8.751776276252325,168.8668223965438,False,False,True,True
1,42146,238,23.699999999999932,8.088445479600077,153.40220325107015,False,False,True,True
1,42251,240,23.899999999999977,8.217320433982769,168.14067048184205,False,False,True,True
1,42389,292,30.899999999999977,6.737273199333234,150.6044502881146,False,False,True,True
1,42502,354,35.30000000000007,6.617093946708481,200.96533525994283,False,False,True,True
1,42755,296,29.5,8.71629459403075,168.98369008837068,False,False,True,True
1,42761,239,25.40000000000009,7.67963548631512,127.07371383066346,False,False,True,True
1,43144,273,27.399999999999977,7.935273241078996,169.13444137528643,False,False,True,True
1,43429,181,18.0,5.597584007762007,74.0031475574088,True,False,False,False
1,43545,224,22.799999999999955,7.314660323619029,147.06660072188976,False,False,True,True
1,44001,210,20.899999999999977,9.308459545182604,150.9146142856452,False,False,True,True
1,44054,227,22.59999999999991,9.317875293127953,169.36206922185454,False,False,True,True
1,44195,237,23.600000000000023,7.9948510951215725,169.53939194005653,False,False,True,True
1,44362,223,22.199999999999932,7.64261290187848,151.2178350666567,False,False,True,True
1,44831,217,21.600000000000023,9.62274227919457,169.944907316504,False,False,True,True
1,44978,209,20.800000000000068,9.969403150821025,169.57021182980455,False,False,True,True
1,45184,199,19.799999999999955,10.074302789071181,169.93630750035825,True,False,False,False
1,45407,110,11.400000000000091,9.09292393168259,72.72710927084577,True,False,False,False
1,45560,210,20.899999999999977,9.732097385280705,170.1781599457314,False,False,True,True
1,45795,149,14.899999999999977,11.81186821273893,151.23006041536158,True,False,False,False
1,45816,237,23.59999999999991,6.538756576873834,126.39921497248011,False,False,True,True
1,45974,372,37.10000000000002,5.547359064077249,127.19271569595875,False,False,True,True
1,45997,208,20.700000000000045,9.4754200699348,165.60454128366504,False,False,True,True
1,46487,175,17.399999999999977,10.237913241971965,150.27317737132526,True,False,False,False
1,46597,241,24.100000000000023,8.326729726696312,169.3015169831893,False,False,True,True
1,46607,103,10.199999999999932,6.830914498951905,38.286708595225726,True,False,False,False
1,46688,238,23.700000000000045,8.421023601912962,166.86372326079604,False,False,True,True
1,46838,254,25.299999999999955,7.809682882685851,169.1818856100906,False,False,True,True
1,47296,212,21.199999999999932,9.53341505047058,169.0000038817802,False,False,True,True
1,47471,215,21.40000000000009,9.180462231307128,169.03611906402756,False,False,True,True
1,47577,223,22.199999999999932,8.908546357462525,168.3930209641415,False,False,True,True
1,47893,103,10.199999999999932,8.720249515912341,71.33890472211624,True,False,False,False
1,48009,223,22.200000000000045,9.72172303702979,171.77652826460957,False,False,True,True
1,48206,195,19.399999999999977,9.739789039035182,167.00449890363745,True,False,False,False
1,48362,194,19.399999999999977,9.555340234406797,166.40784076814055,True,False,False,False
1,48552,188,18.700000000000045,10.084374867522442,168.9304554203136,True,False,False,False
1,48757,161,16.0,11.358734591005367,150.0149802538335,True,False,False,False
1,48820,212,21.100000000000023,10.242053886329801,168.60544087679756,False,False,True,True
1,49274,214,21.299999999999955,9.89075505914354,170.34662555479758,False,False,True,True
1,49385,168,16.699999999999932,9.99482647477605,149.99577296240057,True,False,False,False
1,49557,206,21.0,7.979404330174198,127.18730906855548,False,False,True,True
1,49868,216,22.799999999999955,7.374804991327088,126.83004093459084,False,False,True,True
1,50077,165,16.5,12.216177187259312,148.89268302678337,True,False,False,False
1,50333,214,22.0,7.35240037774496,124.40345066793368,False,False,True,True
1,50455,221,22.300000000000068,7.278462008030143,130.1340493575472,False,False,True,True
1,50606,381,38.0,7.403471192498547,200.7715954105023,False,False,True,True
1,50864,223,22.200000000000045,9.645231989147351,168.71819747846533,False,False,True,True
1,50942,275,27.600000000000023,7.2024445091653,172.65538709994223,False,False,True,True
1,51441,235,23.399999999999977,8.973542572906,168.3672136649348,False,False,True,True
1,51447,184,18.299999999999955,8.033917478761088,126.5629243036246,True,False,False,False
1,51606,231,23.0,7.932292535240406,151.4230501489614,False,False,True,True
1,52029,253,25.200000000000045,8.143889891205532,172.80539355803847,False,False,True,True
1,52327,305,30.399999999999977,7.54815331053747,170.33374741444078,False,False,True,True
1,52533,76,9.400000000000091,9.314273005487122,70.30539015611838,True,False,False,False
1,52601,195,19.399999999999977,8.771768489896731,150.3142999543824,True,False,False,False
1,52860,250,25.0,8.568000332258606,168.3503430293739,False,False,True,True
1,53166,218,21.699999999999932,8.296307338853984,150.8778317817464,False,False,True,True
1,53273,268,26.700000000000045,8.119775289085206,150.6104329355561,False,False,True,True
1,53291,222,22.299999999999955,7.6906297331346165,125.34390871107392,False,False,True,True
1,53316,122,13.399999999999977,10.209649462889763,115.51269871002074,True,False,False,False
1,53351,307,30.600000000000023,7.840489327874384,150.74405329467453,False,False,True,True
1,53430,251,26.200000000000045,7.21644951736649,126.33912995053163,False,False,True,True
1,53542,285,29.600000000000023,6.619515440231119,125.9185649686988,False,False,True,True
1,53560,336,33.5,5.634888710272157,73.77501292400494,False,False,True,True
1,53685,152,15.100000000000023,9.433370763241808,118.99905954815964,True,False,False,False
1,54006,282,28.40000000000009,6.033972561543933,127.44429718123874,False,False,True,True
1,54247,249,25.699999999999932,6.48888640780666,128.14491693816797,False,False,True,True
1,54381,271,27.09999999999991,6.330766392809018,126.64292248411834,False,False,True,True
1,54555,294,29.300000000000068,11.222948967249625,169.0187680027962,False,False,True,True
1,54664,326,32.5,9.184026447064499,229.40440883950484,False,False,True,True
1,54775,322,32.10000000000002,9.622853760112891,169.23894187034313,False,False,True,True
1,55061,435,43.39999999999998,6.102186905286264,202.16709799866527,False,False,True,True
1,55123,235,23.699999999999932,7.138802882728313,125.41754485832158,False,False,True,True
1,55299,245,24.399999999999977,11.247344488352367,168.32765489693372,False,False,True,True
1,55354,211,21.0,9.220596354490688,150.13969456715412,False,False,True,True
1,55514,228,22.699999999999932,10.67005289417641,168.9043784880107,False,False,True,True
1,55827,310,30.899999999999977,8.924194591798482,170.08342818602318,False,False,True,True
1,55841,261,26.200000000000045,5.975082212663764,127.19181456070564,False,False,True,True
1,55860,270,26.899999999999977,8.358079738239693,169.86429909287827,False,False,True,True
1,55993,237,23.59999999999991,8.525587489821064,170.097131715527,False,False,True,True
1,56191,305,30.699999999999932,7.399999035274027,159.5394915805299,False,False,True,True
1,56617,252,25.100000000000023,8.41816251484678,169.2014541105471,False,False,True,True
1,56911,319,31.799999999999955,6.442447173634446,170.31687403497983,False,False,True,True
1,57125,372,37.10000000000002,7.153891929273108,202.0169495344308,False,False,True,True
1,57205,172,17.100000000000023,8.527844972571296,119.44370695295349,True,False,False,False
1,57259,286,28.700000000000045,7.515468134442691,166.98314822883333,False,False,True,True
1,57327,181,19.399999999999977,7.933279734297182,125.90634011913899,True,False,False,False
1,57415,287,28.600000000000023,7.808169850555745,169.54118988346568,False,False,True,True
1,57561,192,19.09999999999991,7.133323980971134,103.4660953760311,True,False,False,False
1,57744,179,18.700000000000045,8.336904633519909,127.2601742571094,True,False,False,False
1,57838,2058,205.70000000000005,2.686890344414547,186.2834737261711,False,False,True,True
1,57901,296,30.0,9.05023725343639,161.80564882962557,False,False,True,True
1,58087,210,20.90000000000009,6.593490220610738,114.84988710732517,False,False,True,True
1,58153,646,64.60000000000002,5.604201068758224,174.11242277932627,False,False,True,True
1,58429,274,27.299999999999955,8.651960696536255,169.06403228521427,False,False,True,True
1,58586,262,26.100000000000023,8.80646537568024,168.77973742709332,False,False,True,True
1,58689,203,20.5,8.708928037625329,126.79494853725645,False,False,True,True
1,58877,199,20.0,8.221447206706811,127.24874576361418,True,False,False,False
1,58899,230,24.600000000000023,9.622208667099644,149.2890815052991,False,False,True,True
1,59036,126,14.600000000000023,9.437155728369097,106.35784474386668,True,False,False,False
1,59419,304,30.399999999999977,6.944665842418358,168.31638503704346,False,False,True,True
1,59666,294,29.300000000000068,7.137582605709393,169.5554908431847,False,False,True,True
1,59861,181,18.0,8.218917590205653,119.85859093420588,True,False,False,False
1,59877,280,27.899999999999977,7.242885465725637,167.90610710164302,False,False,True,True
1,60075,268,26.700000000000045,7.406763532177573,165.3892653461428,False,False,True,True
1,60104,219,21.800000000000068,9.702693536901736,171.08042377293583,False,False,True,True
1,60178,337,33.60000000000002,7.054901547253669,169.58115892303596,False,False,True,True
1,60351,110,11.0,7.869403174490774,71.75328648392062,True,False,False,False
1,60443,166,16.5,10.47090356513121,125.92046948347087,True,False,False,False
1,60493,171,17.0,8.76159711641714,134.4689104588798,True,False,False,False
1,60755,216,21.5,9.634740000295768,170.57135840499592,False,False,True,True
1,60790,143,15.399999999999977,9.015345500935396,109.38892623501536,True,False,False,False
1,60930,205,20.399999999999977,9.969820822421646,169.64164271393855,False,False,True,True
1,61057,177,17.600000000000023,8.87928648442541,126.8029446278404,True,False,False,False
1,61317,258,25.699999999999932,8.848099597405787,169.30831365146162,False,False,True,True
1,61433,260,25.899999999999977,8.711255961304705,168.94713882637328,False,False,True,True
1,61459,146,16.0,9.108267603706254,124.98374974962377,True,False,False,False
1,61573,243,24.699999999999932,8.803701903879437,165.15588024406497,False,False,True,True
