run_id,id,class,keep_ego,n_rows,t0,t_end,duration_s,x0,y0,speed0,desired_speed,max_speed,heading0,dest_x,dest_y,chord_m,path_m,lane_kf
1,4723,2.0,True,282,50.2,78.30000000000001,28.10000000000001,0.32733495181707806,61.973423913716644,3.4791738086217516,8.963789746955305,10.497346666631184,-0.6730971338225109,159.12622934575273,93.67023342086358,161.93139471291136,169.75267446325813,15
1,4784,2.0,True,671,51.300000000000004,118.30000000000001,67.0,165.82338915450737,35.61078781863899,3.0130338950397135,7.666524763927574,9.783919589760693,-2.9137149266262043,43.60218743032675,10.40244235699953,124.79376118947697,127.93732384020797,13
1,4955,2.0,True,363,54.2,90.4,36.2,166.32353159759208,93.60213478831719,4.541608129934978,9.999400421709275,11.536649905304046,-2.4998730155959916,159.75730175638517,93.81969298870365,6.569833019043289,227.40588810875693,6
1,4978,2.0,True,276,54.6,82.10000000000001,27.500000000000007,0.7455834592612776,62.430361975747516,2.4020049914459696,8.446550818139137,21.555545624032945,0.3736728361923801,159.12171451928555,93.57730324274777,161.40982262499378,169.73860611550293,15
1,5253,2.0,False,152,57.5,72.60000000000001,15.100000000000009,0.3099946738672677,62.68516749448807,1.8689998792666036,6.870937156452632,7.92212937051001,0.46421083056897094,60.169761191071906,93.79119314662968,67.45944321861799,71.37213147764932,14
1,5272,2.0,True,340,57.7,91.60000000000001,33.900000000000006,166.66816335125225,93.60505061374391,5.036134030190446,9.335590149899119,10.750688875126356,-2.5498745682010235,63.25639755245621,93.66976312643992,103.41178604653506,170.0409393497272,2
1,5376,2.0,True,631,58.800000000000004,123.10000000000001,64.30000000000001,166.79106696063616,35.414110690663165,3.5519236379273025,7.698083865607352,9.14627114982296,-2.7924826209981033,43.40186290782074,10.305937941263903,125.91789394522526,129.16612644900903,13
1,5623,2.0,True,320,61.0,92.9,31.900000000000006,0.304561832685114,62.51482685423737,2.567669137576723,9.388605325826777,10.732513898148856,0.8552686418722167,160.1131369683157,93.79542579644263,162.84120042871083,170.9789159515069,15
1,5797,2.0,True,644,62.6,128.70000000000002,66.10000000000002,166.05615354125894,35.10851337416702,4.385141095263469,8.023939380061485,12.09893000511006,-2.715174797787249,43.496507047836104,10.502991304778655,125.00519455166625,128.96032943620207,13
1,5906,2.0,True,321,63.800000000000004,95.80000000000001,32.00000000000001,0.2787152872395768,62.26801634069909,3.147402088719299,9.297546682065391,12.008116430803529,-1.097684889076789,159.9119763668343,93.74209440879926,162.70647077834033,170.61894296038773,15
1,5992,2.0,True,666,65.5,133.4,67.9,64.09565362796344,93.84725224193029,4.611238177235009,6.872375175383308,8.307729661414992,-1.421925578202418,43.50219238486883,10.276403451457874,86.07076979748028,148.42535457781028,4
1,6505,2.0,True,302,74.10000000000001,104.60000000000001,30.5,0.3775649045012013,61.62719315901603,2.401243645321912,9.895647288176308,14.589386611762267,0.058550236651493,159.8193388163599,93.77219325191369,162.64987027087557,170.22986871812984,15
1,6567,2.0,True,598,75.0,134.70000000000002,59.70000000000002,166.97600762999477,93.43282879579856,5.381073194346165,8.822827305744422,10.091097148148915,-2.049844369051911,158.6618710828152,93.84969777293334,8.324580846459746,228.78506329740202,6
1,6739,2.0,True,511,77.60000000000001,128.6,50.999999999999986,166.76598459137415,93.1145335298635,7.8931437529906185,7.9705362705703395,10.029666245514314,-2.3611557913142023,63.47595189139644,82.36999900909157,103.84736817671656,161.39192377412175,2
1,6802,2.0,True,451,78.5,123.5,45.0,0.475412899150296,62.20368006354199,3.3851391012585763,9.574450115685707,10.971958431021134,-0.2647564541939599,158.70685213169173,93.7938267954022,161.35403847484548,170.198407116302,15
1,6848,2.0,True,2193,78.9,298.6,219.70000000000002,65.0919253350509,93.61962974087746,4.346719419462187,5.882553559337899,9.466315486492872,-2.02380096359832,61.642096266752546,93.84508888758144,3.45718851486418,189.1807164111425,1
1,6892,2.0,True,779,79.5,157.3,77.80000000000001,166.64358262937546,93.46725434761068,4.553282154210313,6.905196581055556,9.596764092677947,-2.569648074960823,41.40062427230163,9.438150670721136,150.8200546438476,154.72848414033564,8
1,7022,2.0,True,272,81.0,108.10000000000001,27.10000000000001,0.5371004781133104,61.99054263073798,3.5221945931700516,12.57128657275559,14.396268863190734,-0.6280543408560892,159.7260324027052,93.64643652302622,162.30591999496556,170.03517292850563,15
1,7091,2.0,True,564,81.9,140.20000000000002,58.30000000000001,166.1238759382664,34.95209344885674,4.6005745016409785,7.760650715545777,34.3553016703615,-2.6758357880670847,41.357148165580796,9.221928106497883,127.39222020064082,135.08447242655365,13
1,7191,2.0,True,277,83.9,111.7,27.799999999999997,0.40302685361805424,61.79339520833849,4.524637428380835,9.92067933713845,12.109432840850308,0.3684288803606764,160.16129511729878,93.92729635283771,162.95794513117372,170.62624340718375,15
1,7551,2.0,True,558,88.80000000000001,144.5,55.69999999999999,166.46683553397577,35.099483721232694,3.0676127055910483,6.538556714675301,8.510648078474347,-3.1093772404561606,43.29935962543662,10.322398246092103,125.63491189284527,128.03075174278158,13
1,7807,2.0,True,393,93.10000000000001,133.8,40.7,124.89448064012686,29.624221982064558,9.311952163753787,6.622988760655892,9.311952163753787,3.0120169872978915,63.14402853816236,93.89597474422177,89.12898820202592,110.47851753357001,10
1,7830,2.0,True,705,93.30000000000001,163.70000000000002,70.4,166.24126142641268,34.96262804394678,2.6260965736262127,4.993014119127432,6.2074260824539955,3.004243132369269,40.97271905269155,8.95939094743231,127.9389543803384,131.19866145713618,13
1,8555,2.0,True,245,102.9,127.30000000000001,24.400000000000006,0.5953400673817723,61.37135299254341,3.6666273638305706,9.234416401984646,10.970269194888518,-0.1786870619430228,159.22973592290734,93.79994062290979,161.91505440862483,169.5145777738211,15
1,8706,2.0,True,701,104.80000000000001,175.0,70.19999999999999,166.54743354720438,35.06261263841752,3.606863037447647,5.353640543242948,12.879881612531973,-2.9845670380765275,41.66666460227413,9.336012127790028,127.50319378788312,131.23301316634144,13
1,8965,2.0,True,213,108.5,130.0,21.5,0.5109429112889241,61.26892286706963,4.824514699831567,10.597039552095572,11.32291283373522,0.4477130600448445,159.31284217306217,93.74237658545347,162.08815010834812,169.68068970814988,15
1,8998,2.0,True,692,109.10000000000001,179.10000000000002,70.00000000000001,166.83487749894718,35.40178897676319,2.4160727552494032,5.1302167182285165,11.754480865794697,-2.944870675747722,42.45291327074095,9.264264010516015,127.09855717760122,131.5531334055355,13
1,9425,2.0,True,712,113.30000000000001,184.5,71.19999999999999,166.53689895211434,35.44232835608294,5.109869031186044,4.246870785363454,9.123586600619866,-2.256217248216849,43.604026804072646,10.181498036762703,125.50139681688111,128.9720073679149,13
1,9589,2.0,True,558,115.10000000000001,171.70000000000002,56.60000000000001,126.98033046795646,30.2548868041965,1.1804728918819574,4.667571995187304,8.255230162512428,-3.005888328768052,42.963255877325544,9.656461342185448,86.50528281140792,89.936353397345,13
1,10114,2.0,True,449,122.7,167.5,44.8,166.24694676344538,93.19100340315109,7.416135358469152,11.75732350089816,16.288078130332284,-2.450179003780972,43.399354670894546,10.095340098347659,148.31190155548208,152.52367594382855,8
1,10512,2.0,True,254,129.0,154.5,25.5,0.310220415190626,61.39910036353952,2.1970588919349447,9.274303715864187,10.95454794360008,-0.3080766933470549,159.01168652612282,93.69384220093146,161.9540234020234,169.2438143322495,15
1,10515,2.0,False,142,129.1,143.20000000000002,14.100000000000023,66.7657554438031,81.27571794411277,5.22191140572727,11.472319803495413,12.74647600133461,-1.2749397015041393,159.19244680060444,93.80332674276018,93.27182992403101,107.76907137408563,2
1,10884,2.0,True,237,133.9,157.5,23.599999999999994,0.2826933510045333,62.021488003814994,1.6394887468622468,6.187447582583493,8.299076057571797,-0.04701926667471005,59.403243986424556,93.79316838320906,67.11690682358386,72.63868248758162,14
1,11076,2.0,True,212,137.20000000000002,159.8,22.599999999999994,0.3338730894047115,61.32893243552901,1.7405341065844522,6.597701380852549,7.5914659194638645,0.8788843900016144,58.89557683256125,93.79373273651746,66.95846775340885,72.41691632894761,14
1,11290,2.0,True,309,140.70000000000002,171.60000000000002,30.900000000000006,166.59341789085144,93.39097259209255,6.156476415719993,8.494828935286213,10.08184914124967,-2.3155802022679564,62.771806178313966,93.86098483910125,103.82267560654194,169.90581370207542,2
1,11420,1.0,True,451,143.4,189.0,45.599999999999994,124.91889414620853,30.077491747590855,2.9328971234784653,4.805852799729156,7.018924517261803,3.0636613639867227,44.06470631951842,10.299635995986822,83.23799173000836,86.31011525190613,13
1,11641,2.0,True,262,147.20000000000002,174.60000000000002,27.400000000000006,0.2556461961503208,61.294130648177976,1.7673837775359362,9.346500679026875,10.321894825807284,0.7302452351615708,156.24710778606288,92.53861097864592,159.08976598159344,166.3846108611118,15
1,11702,2.0,True,481,148.0,196.0,48.0,166.43523174870563,93.53967968885476,4.6136506618432644,7.517145911321722,10.339537747182263,-2.560304076130306,43.73612728218594,10.461981631035252,148.17885865221172,151.66190967628967,8
1,11936,2.0,True,564,151.0,207.3,56.30000000000001,166.4869014293854,93.54344204424407,5.387991211984922,7.3425561233627725,10.293359087215517,-2.564838810391715,159.0837565338024,93.8498858907028,7.409484609338845,227.1285107601655,6
1,12034,2.0,False,139,152.6,166.5,13.900000000000006,0.28357123392870387,61.34887291909232,1.7612309893431615,7.337724676413731,9.845684444824895,0.48138311187862987,59.63567394158595,93.8279701705601,67.65769619260323,71.81353639966648,14
1,12057,2.0,True,226,153.20000000000002,179.8,26.599999999999994,147.07147546263036,76.01989558302574,4.150316556544321,6.776480044558955,7.8186119738439945,-2.541332951642358,44.76901924839597,10.390684996407956,121.54417233947487,123.64018964898024,8
1,12117,2.0,True,439,154.20000000000002,198.0,43.79999999999998,166.55345331582728,93.51785802759679,5.38299199574875,7.60023825753931,9.309673179543134,-2.4732654332492428,61.62654519781009,93.81527222112122,104.92732962583834,170.12334108297438,2
1,12281,2.0,True,321,157.4,189.4,32.0,0.2939453018554758,61.31990278259469,2.5532452422842504,7.296537699018383,9.149478927686797,1.0908032098350284,159.47621200485546,93.79937626960141,162.46202704231592,170.0449654174305,15
1,12372,2.0,True,327,159.10000000000002,192.10000000000002,33.0,117.2202789407189,29.12006635989793,0.0836295003377076,4.992588718886453,10.708714073358198,-3.056741433481938,44.65798796046276,10.32004677397379,74.95816705826319,77.865949370185,13
1,12443,2.0,True,411,160.20000000000002,201.20000000000002,41.0,165.9974607971858,35.57024843931924,9.255545174149795,7.374803271194929,21.595355931471065,-2.5022404700579886,43.2540441449699,10.42943725691778,125.29168654930236,127.85487790215109,13
1,12549,2.0,True,308,162.10000000000002,193.0,30.899999999999977,0.3362408650630464,61.102156464438764,2.327912190565799,7.949588324753783,11.512759521183687,0.9655811946040118,159.24277875492356,93.82430187405555,162.240644057985,170.03835777515872,15
1,12708,2.0,True,330,164.70000000000002,197.8,33.099999999999994,0.3556947506626698,61.34322938600836,3.140425632139048,7.645064756838301,11.17681663454167,0.8598490394606446,158.74464290137982,93.65941664911932,161.65207965106734,170.21574584277997,15
1,12736,2.0,True,403,164.9,205.10000000000002,40.20000000000002,64.2314328535685,93.66054535573612,4.423189670606206,8.520846899339322,15.697774918680622,-1.7329844322238266,41.37420417667897,9.13464146146605,87.56187145059774,152.71091917072027,4
1,12955,2.0,True,328,168.0,200.70000000000002,32.70000000000002,0.6019200089181755,61.73545493534322,2.1916917885526948,7.679497167165518,14.299266044683044,0.13490777246471344,158.28647162286023,93.72648063393366,160.89699668712848,169.04436513882206,15
1,13197,2.0,True,320,172.10000000000002,204.0,31.899999999999977,0.2955054252235737,61.53256992097505,1.5840125166562775,7.831620350111264,9.969705773896386,0.24785064801201384,158.8754056531325,93.8037029782991,161.83019120391924,169.74973886056563,15
1,13341,2.0,True,206,175.0,195.8,20.80000000000001,64.11237520747143,93.50779372693042,3.7987113565477335,8.208340197460492,10.236109456123419,-1.2537529404537007,159.53457031733842,93.9240983507568,95.4231032251904,120.24486748535875,2
1,13479,2.0,True,534,176.4,231.8,55.400000000000006,0.360560730299502,62.24111549966557,1.5287984424913015,6.385685357641063,7.227734903179373,-0.5517602040284159,77.12176406470633,14.195649060494958,90.55743582226486,172.37376054598812,17
1,14202,2.0,False,178,187.60000000000002,205.3,17.69999999999999,165.7834245794832,92.87919820026258,6.918235381130835,13.022309073613023,17.65886859188223,-2.4207159764442747,52.75273738449724,13.34215874043154,138.21026334467888,140.07537487342307,8
1,14270,2.0,True,204,189.5,209.9,20.400000000000006,64.55349047489287,93.61285750117669,4.274736646531389,7.962491170944682,9.117366244477488,-1.8529513140654061,158.37425991527732,93.83972753115168,93.82104373964447,119.22863009053515,2
1,14298,2.0,True,218,190.3,212.0,21.69999999999999,166.75979760695617,35.61530264510615,2.981900864997159,9.23110254947403,14.772229606793978,-2.90655562442367,63.91656551143261,93.91638552220873,118.21906213676587,150.04648056821705,10
1,14783,2.0,True,443,197.3,241.5,44.19999999999999,0.3236963361161343,61.67967801669681,3.7366833511957225,8.519384774108437,13.501380037951684,0.7737119059286873,158.770059702232,93.75262900388931,161.65990303403646,170.6754648753498,15
1,14949,2.0,False,182,200.5,218.60000000000002,18.100000000000023,166.07086853122598,35.41053645304333,4.430072847481939,9.220653313994754,27.93775326896433,-2.536769300584321,43.029138900587114,10.30396270468452,125.57709694001137,126.80464250865549,13
1,15108,2.0,False,189,203.70000000000002,222.5,18.799999999999983,166.6325463869002,93.45352175043972,6.833554125508334,13.968754361928335,18.016272291286302,-2.446596316165593,42.78299725022915,10.025454346991353,149.32834041812364,151.75883049253792,8
1,15511,2.0,True,562,209.4,265.5,56.099999999999994,166.48389154507393,93.62452080288352,6.15419884289885,9.27817164825365,13.159206961474,-2.542520619686841,40.91018034533158,8.853000942911287,151.5089684601079,156.24449821380404,8
1,15803,1.0,False,163,212.9,229.4,16.5,35.52215299625932,70.83988468303318,3.3364718044281383,10.586438908877415,18.63385719182344,0.33403757003788265,150.89085143805585,87.72834555453711,116.59827053075232,123.3455603221731,15
1,16011,2.0,True,308,216.5,247.20000000000002,30.700000000000017,0.42679490673074516,62.07999263011867,2.3091628764939176,9.104572517763863,11.567731034689931,0.11985724468606875,158.68745509946245,93.73720334679317,161.3958349989219,169.35184698160347,15
1,16143,2.0,True,292,219.3,249.5,30.19999999999999,0.32458592414596077,61.67187112926399,6.870706595487635,8.94845091342275,11.394350546212932,1.0451543110637562,159.1939517427602,93.77896549161443,162.0812786968364,170.04357733739053,15
1,16219,2.0,True,295,221.3,250.8,29.5,0.47852311293878635,61.97295361929298,2.8485625914287036,9.32647107724072,12.179604875061601,0.3930097055381184,158.605184928283,93.79627232640524,161.29713199681723,168.67106410871213,15
1,16255,2.0,True,320,221.8,253.70000000000002,31.900000000000006,165.34481754898798,92.51885861285209,7.069902899274918,12.810290562184404,15.387057516787067,-2.462259080749184,63.64350211806675,93.82242069636088,101.70966932639836,170.12698915229774,2
1,16577,2.0,True,201,224.70000000000002,245.10000000000002,20.400000000000006,166.28791463324,35.567426672777266,4.028270435518401,8.621056326730919,16.270243789843867,-2.656924031424728,43.01843708970199,9.797925904823245,125.9342338829534,127.31916237117525,13
1,16596,2.0,True,228,225.0,247.70000000000002,22.700000000000017,166.69324572051428,93.66553047662694,5.192222167454478,11.327343477120165,13.669738722927338,-2.459120700186296,41.27053038372929,8.882610679825104,151.3902275965101,153.62888112094137,8
1,16882,2.0,True,223,228.60000000000002,250.8,22.19999999999999,166.0362548616444,35.03025638206951,3.760628757399574,7.491120746141015,8.693955680509152,-2.6073932275574805,42.33586221418486,9.171531356058164,126.3742885285869,128.03798020330612,13
1,17182,2.0,True,241,232.4,257.6,25.200000000000017,165.8004805905814,35.36595254168009,4.120305194255925,9.170560308404829,10.559684739527164,-2.8520587158745414,42.6781529467139,9.365490182265217,125.83771933465421,128.46247181796434,13
1,17252,2.0,True,252,234.9,261.90000000000003,27.00000000000003,165.96786360145663,35.43894223623257,3.165614602950786,7.927394327645019,11.66627089042237,-2.9303886498888643,43.210735254044145,9.937791466420592,125.37791372760906,127.15711532421393,13
1,17316,2.0,True,338,236.0,269.7,33.69999999999999,63.93094606980951,93.7592131258206,8.566640463905967,7.859983278163385,10.725995330250718,-2.6563671361989374,43.131976614561395,9.866871067332227,86.43218258530071,149.67966958962793,4
1,17456,2.0,True,281,238.70000000000002,269.5,30.799999999999983,0.742633772636064,61.867607668392495,3.7597748347132884,11.308693882920812,20.165634030510738,-0.5349602500064048,158.9999814204672,93.71030250575967,161.42907203794545,169.06313364663617,15
1,17491,2.0,True,354,239.4,275.1,35.70000000000002,166.5920801644908,93.54805092959595,5.152534052210371,8.4349613293924,10.879380063225405,-2.578428286009745,43.57560011890901,10.536758444397652,148.40461260644213,151.64717842534753,8
1,17589,2.0,True,330,240.8,273.7,32.89999999999998,0.7747174672380903,61.42760020561349,3.3418712820094574,10.82391473609115,12.60283909287487,0.3230609231943826,158.92072113359922,93.75911906693585,161.41711677365802,169.90826133401873,15
1,17898,2.0,True,420,246.0,287.90000000000003,41.900000000000034,0.36842990561597344,61.58928742846881,1.4293847051500337,10.81834931810161,13.12310204375234,0.761381686460992,159.18341714767013,93.86813331434092,162.06209940765825,170.19754712598868,15
1,18000,2.0,True,237,247.4,271.0,23.599999999999994,166.2350744419947,93.31111659895458,6.919261825711678,14.256383422058377,16.17183251021163,-2.4261737799764695,62.74923204597816,93.80746533368838,103.48703270690316,169.80679631621678,2
1,18266,2.0,True,428,252.70000000000002,295.40000000000003,42.70000000000002,0.3130062303366609,62.06926991725915,0.7935142719340331,8.976315819265452,13.318963132743498,-0.5816850982713238,159.97267570044838,93.87753920281418,162.7973465700461,170.68604071766754,15
1,18718,2.0,False,164,262.0,278.3,16.30000000000001,166.3210233606659,93.57692700720885,5.494113848694933,13.638477463107082,15.453377293243854,-2.4807696520627465,43.545334059999504,9.919920278321399,148.56771068469382,150.7875233276307,8
1,18787,2.0,False,196,263.2,282.90000000000003,19.700000000000045,64.30617831396933,91.70666014318627,7.305816595504233,9.248204511182996,28.40291853360768,-1.536903239871646,44.54762553570985,10.006078216736443,84.05584747661406,146.3073002577127,4
1,19095,2.0,True,437,267.8,311.40000000000003,43.60000000000002,0.8097943245720514,61.71711345282037,1.2456593303300054,7.134274479661848,9.273433547478618,0.36842999569506957,43.54332747045855,9.880321487848985,67.18041274322674,199.41208972403422,17
1,19334,2.0,True,278,271.8,299.5,27.69999999999999,0.3232916738920404,61.26064568521316,1.6152988562707327,10.746472520075889,18.575516295489997,-0.4473002915050992,159.3989583075284,93.7926980887854,162.36810693151713,169.95913310661916,15
1,19556,2.0,False,130,275.3,288.7,13.399999999999977,121.27626526618276,29.110002059231547,8.940004251134841,7.784064311867485,12.588176767243072,-3.0025687690752263,42.4315096489707,8.848824728429163,81.40645425989338,82.59373213577177,13
1,19561,2.0,True,258,275.40000000000003,301.1,25.69999999999999,0.34370036168157153,61.76724683838283,1.108290602576969,12.728446969020423,14.90882267560492,-0.3860673993027342,159.12087844031015,93.72591628062526,161.96156590725792,169.35038961902308,15
1,19812,2.0,False,174,278.7,296.0,17.30000000000001,166.28390145415807,35.23530475078653,7.0050534013645676,10.565240388812326,11.06957021260825,2.954127044129746,43.382131444001296,9.562496516337603,125.55452263567514,126.85414568435834,13
1,19924,2.0,True,452,280.40000000000003,325.5,45.099999999999966,0.2861480293308891,61.57141624036961,3.119298161754208,6.080124620427987,8.631734832894177,1.103056957002164,43.73462234003022,9.512551248544604,67.8077823274332,200.4122445877115,17
1,20165,2.0,False,186,284.1,303.1,19.0,166.70729184730104,35.45408571667451,3.4248091230868205,8.495515161707004,9.462329010629364,3.1035531904292295,43.12077315629104,9.350553631369683,126.31319008516847,127.60366479567983,13
1,20286,2.0,True,452,286.7,332.6,45.900000000000034,0.34327897787796957,61.23807155287735,2.743083794682154,6.196926974067158,7.387547305300843,0.3271227283588125,43.60887606212996,9.12901674015904,67.72935467381714,199.49836423410716,17
1,20349,2.0,False,161,288.3,305.8,17.5,166.76615180716922,35.40479886107464,3.3384263303498125,10.791612321760343,11.896418699362464,-2.9773940301781456,43.61706963608888,9.617803140560358,125.81997292905973,127.32465851381374,13
1,20503,1.0,True,226,291.1,314.90000000000003,23.80000000000001,166.67736021998167,35.38570490747392,3.5659671682369454,8.31670347574351,12.516158331590471,3.0533646350466603,43.18882998488864,9.633887209849629,126.1450483148473,128.14248865168807,13
1,20894,2.0,True,248,297.7,322.8,25.100000000000023,0.4843321896598704,60.48588265167092,7.126785454265319,9.059541533556898,18.743092832949642,0.11703202968247511,158.4513463968093,93.73607464017638,161.4284759414962,169.03886071728695,15
1,21069,2.0,True,334,300.8,334.1,33.30000000000001,166.82216909852104,35.44138776723561,3.246020292598029,8.856919939025929,9.659710023936768,-3.094718023230253,159.71800604454134,93.74698547080536,58.736801549523,209.76984858470644,11
1,21373,2.0,True,203,306.3,328.20000000000005,21.900000000000034,166.54191542596675,35.30838850422375,3.57256346122366,8.148035023449577,12.227020388343515,3.1343347165200663,43.58479698763842,9.431660607674587,125.65053927973865,127.40091745526132,13
1,21595,1.0,False,143,309.8,324.0,14.199999999999989,0.7571280377536104,60.97075620246734,3.2643994112858374,7.460206776996269,9.029733393518246,0.2759624418137947,59.73483290806848,93.90105392399732,67.54830996996569,71.64388173772726,14
1,21677,2.0,True,259,310.70000000000005,336.5,25.799999999999955,166.25815022171574,35.6180303527634,2.9483878449307213,7.4367182992603755,9.675173426079994,-2.9342014250542565,43.14618995714321,8.776681563839274,126.00401884461608,127.30049039304299,13
1,21824,2.0,True,271,313.0,340.0,27.0,63.692329130230135,93.79617826752049,10.287600983932968,6.934501228919968,10.287600983932968,-2.5684340106637786,43.6615490375802,9.162755662112618,86.97153771795497,151.3763410022948,4
