n_points,n_vertices,origin_x,origin_y,tangent_x,tangent_y,normal_x,normal_y,s_min,s_max,lateral_width_median,run_id,lane_kf
50460,73,265.10765728632583,266.9006243195799,-0.7772262864518137,-0.6292211849964394,0.6292211849964394,-0.7772262864518137,-276.8144883710397,299.1855116289603,17.285952284531152,1,1
65702,73,230.8839149459073,255.48061535309427,0.7804831662981128,0.625176796694561,-0.625176796694561,0.7804831662981128,-262.5712533737861,313.4287466262139,13.236601682895937,1,2
39982,74,250.37894497121206,264.2050064967235,-0.7994244779152484,-0.6007665970324355,0.6007665970324355,-0.7994244779152484,-305.67595675134856,278.32404324865144,14.43356099744027,2,1
41294,70,254.69154099459968,290.7686005363975,0.7927363427515668,0.6095646732553246,-0.6095646732553246,0.7927363427515668,-272.01472220542155,279.98527779457845,13.7131975761454,2,2
