street_id,street_name,part_index,vertex_index,x,y
1,roadway_exterior,0,76,51.48844704119408,212.2974085598994
1,roadway_exterior,0,77,51.50492084826326,212.2792809574139
1,roadway_exterior,0,78,51.52308957848923,212.2628525206897
1,roadway_exterior,0,79,51.54277881313993,212.2482809617445
1,roadway_exterior,0,80,51.56379953673111,212.23570616667945
1,roadway_exterior,0,81,51.585949951563656,212.22524885278102
1,roadway_exterior,0,82,51.6090174149696,212.21700940964206
1,roadway_exterior,0,83,51.63278048066906,212.21106693542777
1,roadway_exterior,0,84,51.657011024641456,212.20747847753802
1,roadway_exterior,0,85,51.68147643510248,212.20627848495556
1,roadway_exterior,0,86,52.48699489075134,212.20627848495556
1,roadway_exterior,0,87,52.49284466528383,212.20599110396094
1,roadway_exterior,0,88,52.493132046278475,212.2001413294284
1,roadway_exterior,0,89,52.493132046278475,205.52977932678982
1,roadway_exterior,0,90,52.492840129479156,205.523837223832
1,roadway_exterior,0,91,52.49009177373301,205.52253734837248
1,roadway_exterior,0,92,52.473886256857206,205.5158408663243
1,roadway_exterior,0,93,52.452593312862305,205.504528965299
1,roadway_exterior,0,94,52.43248910135989,205.49121847136968
1,roadway_exterior,0,95,52.4137606232233,205.47603319312185
1,roadway_exterior,0,96,52.39658208283589,205.45911437759196
1,roadway_exterior,0,97,52.381113267715556,205.4406193964471
1,roadway_exterior,0,98,52.36749806223878,205.42072028218033
1,roadway_exterior,0,99,52.35586310928905,205.39960212793724
1,roadway_exterior,0,100,52.34631663227828,205.37746136585778
1,roadway_exterior,0,101,52.338947428498436,205.35450393994748
1,roadway_exterior,0,102,52.333824043166636,205.33094339047344
1,roadway_exterior,0,103,52.33099413184656,205.30699886770316
1,roadway_exterior,0,104,52.33048401717654,205.28289309346127
1,roadway_exterior,0,105,52.33229844402751,205.2588502894655
1,roadway_exterior,0,106,52.33642053536822,205.23509409171092
1,roadway_exterior,0,107,52.34281194924825,205.21184547030253
1,roadway_exterior,0,108,52.35141323543861,205.18932067408485
1,roadway_exterior,0,109,52.36214438841265,205.16772921918658
1,roadway_exterior,0,110,52.3749055915236,205.14727194019014
1,roadway_exterior,0,111,52.389578145456824,205.12813912205343
1,roadway_exterior,0,112,52.40602557232066,205.11050873015944
1,roadway_exterior,0,113,52.42409488510602,205.09454475495772
1,roadway_exterior,0,114,52.443618010706885,205.08039568659441
1,roadway_exterior,0,115,52.46441335326524,205.06819313371983
1,roadway_exterior,0,116,52.486287483298945,205.05805059932032
1,roadway_exterior,0,117,52.50903693690099,205.05006242496162
1,roadway_exterior,0,118,52.5324501082747,205.04430291326344
1,roadway_exterior,0,119,52.55630921800138,205.04082563676783
1,roadway_exterior,0,120,52.58039233873236,205.0396629396303
1,roadway_exterior,0,121,58.90902700279605,205.0396629396303
1,roadway_exterior,0,122,58.914876777328544,205.03937555863567
1,roadway_exterior,0,123,58.915164158323186,205.03352578410312
1,roadway_exterior,0,124,58.915164158323186,204.82429829382997
1,roadway_exterior,0,125,58.91636797665514,204.79979400874757
1,roadway_exterior,0,126,58.91996783822238,204.77552571332595
1,roadway_exterior,0,127,58.92592907439013,204.75172712451635
1,roadway_exterior,0,128,58.93419427519537,204.7286274357387
1,roadway_exterior,0,129,58.944683842236095,204.70644910962346
1,roadway_exterior,0,130,58.95729675524755,204.68540573557507
1,roadway_exterior,0,131,58.971911544982504,204.66569997278907
1,roadway_exterior,0,132,58.98838746302655,204.64752159853333
1,roadway_exterior,0,133,59.006565837282274,204.63104568048928
1,roadway_exterior,0,134,59.026271600068284,204.61643089075434
1,roadway_exterior,0,135,59.04731497411669,204.6038179777429
