objective,nll,closed_loop_loss,tracking_rank,seed,restart,near_optimal,S_theta,S_v,xi_i,S_d,gamma,w_x,w_y,w_c,w_ell,beta,sigma_long,sigma_lat
2.4531242074921895,4.754596470149832,1.5086486874613334,29.548,8,1,True,2.068991153150605,9.183610069292948,4.034059049171258,8.035344801734293,7.998495605382189,1.9659901900802206,5.042190026799616,32.033251055424664,16.68172032476568,7.457976088756186,4.464690859577079,2.3420344056612477
2.4546323954528275,4.6828401945012015,1.5101896458439774,29.998,8,1,True,0.4928884351586839,7.96464063866733,2.1707286767414153,8.283720999310951,3.4765038294664703,8.322957599733051,8.742816072753945,61.60044662906375,3.0474188812883947,8.396186980107016,3.904544537467841,1.4809630640507643
2.455084472852353,5.07274136190779,1.4803024001536378,29.453,9,2,True,2.7866567345377526,1.2159455564811714,2.4694452410907513,3.6420168745116137,5.562425255263925,2.396447072950204,6.052515807063327,27.971191750919004,32.852698570805146,4.910034749163039,2.0438588158152236,1.271175652050276
2.456744466280178,4.65369132204808,1.5275499372499732,29.221,7,0,True,4.126470498240887,2.7235789264959447,4.715443294665738,11.318306128956996,0.5631913055064932,4.852674745711861,2.4537915457856645,7.129187619160542,24.11660796107101,3.3676684182345245,0.4575519115680807,0.48902588586409995
2.4572858659560066,4.758829827063725,1.5141885975353486,29.4345,7,0,True,5.111740700657028,1.7435608796442832,3.323352430953491,8.776259086584435,6.0738185668490585,0.554206102097484,0.4636231612927524,4.075050676689339,25.31561873170246,4.076801492063156,3.320053021799204,1.2084375294259742
2.466288337606747,4.7249861037263425,1.5245913145357002,29.5595,8,1,True,4.665429213914258,8.975828952575187,2.1411708231274575,8.943792491424198,2.444087508740117,6.402656498852982,1.8397312883856427,25.247985168321353,18.96665646199215,2.6220705965405595,0.7519675170014799,0.40578132783480336
2.4703828157309453,5.341191729672861,1.4691049126049287,29.431,7,0,True,1.400359324585623,1.4234769861866023,1.77751350880176,3.435810294031112,9.62092182130648,0.35533379669506926,1.9190172709835112,118.59226280815155,4.620326281271957,1.6588279153782337,2.453414136549148,0.5747216348010495
2.4722335593739837,4.953854791703545,1.5010623659179148,29.9745,9,2,True,1.0903832972592495,9.845016313189642,2.9409031690411744,10.974132991090238,7.220298996122489,6.439645459472017,2.915083274114156,59.586780951969295,13.804426866014998,7.477341308044464,1.7170685737988955,1.14827576625935
2.473350016212315,4.820059775872347,1.5251773719584136,29.3685,9,2,True,2.2519156158927087,6.865684636848236,4.23534058115054,0.8588870317456293,6.2713821030170305,0.25549551500747897,8.737652965808799,28.794551294192658,28.003797975324275,2.3125210610239897,1.4969179683108482,0.7050251340658475
2.4771161853173145,5.045782946278818,1.5066172557687978,29.353,9,2,True,9.952205216651427,9.004693525711573,2.2839689723827385,2.9395325057204875,9.343886913299043,1.3076555470320868,0.9396841556771847,47.08341163594817,2.3201265316577895,6.584243816547923,3.335434434049778,0.4347714450506299
2.4772401518588705,4.848039305566449,1.5206187609847654,29.7245,8,1,True,1.663487265880137,3.031239914695396,1.2862646070169956,9.857627636284356,9.085081175264488,8.833085044678487,5.637645014994268,35.80010655809427,27.650451112661305,2.3332249988741203,1.2943857210403789,1.6780221206123607
2.478054769089807,4.900133354360598,1.5253588939712077,29.149,9,2,True,4.572483843543158,6.376516846862685,4.790073653837609,6.294456455336262,0.23110787727049925,8.28647913901043,9.702353554596227,17.666308565370016,29.756526911889146,3.1775901124115253,1.9883601310833245,1.3985138416064997
2.478060943858712,5.221751572186963,1.4924413421955711,29.197,8,1,True,2.4909630013783026,7.385625413246323,4.727681962831989,9.743242458306584,7.318740388036911,0.7713866195127006,6.193704185035409,81.25212928123268,18.038721768641814,3.290108081557137,3.9063205165338277,1.8677160763871605
2.479258587933448,5.216238168616655,1.4880950885320996,29.581,8,1,True,5.727036706195649,9.24078908148963,2.1260570086183144,1.1791616426529525,5.771420043988219,1.9281021520147235,2.319560512353617,51.71295375989188,25.47722107903841,2.7858615378131084,2.669941949204822,0.544431976211358
2.4796560940736017,5.658490121200008,1.447449939096458,29.3805,8,1,True,1.8790550581835301,0.6692801654568381,2.130330440160778,0.9716913290522431,3.9435010180751733,8.149173938768504,1.7421840131750308,88.33392385233293,25.460674169828373,9.591283741757326,3.773577355047671,1.2421081717897282
2.484571370720798,5.170964663765868,1.5017844281537347,29.3385,9,2,True,4.249431223377458,2.3819322692618052,3.806062160486342,8.39373535536526,7.628614026370166,5.547779753257527,7.719929540906322,58.07741692872577,22.273381763058236,5.675202113711633,0.6694333776090848,0.7875194100018736
2.48987136911649,5.462903719329024,1.4736127432153339,29.608,9,2,True,1.9667389289385777,4.545279961986046,1.8669982871278858,4.139370935258127,9.215046094735186,3.5764775963329356,4.098164258829273,101.0673492804292,16.023823757843623,7.084755502890809,4.61451704872289,1.1065855626405234
2.494472211019885,5.181109198833153,1.503924783200062,29.7635,8,1,True,0.906991963393847,2.788141836223643,1.3859427553791062,5.297587240830561,7.71268887520301,9.560908112394012,5.118295384558553,18.569359937379964,33.88712042725032,8.90506027656594,0.605836340922993,1.8367637078755634
2.4971265180889155,5.495776066120534,1.4821679590959098,29.319,7,0,True,4.139582216812213,7.454035208205911,4.408914787281243,2.4069899787085496,9.697713206489777,1.1039675613510043,6.611407896457161,53.75834869474339,41.261467870079095,2.397951091763594,4.727918296814968,0.49503192104095356
2.499740134315456,4.908243953866129,1.5415268500399544,29.4455,9,2,True,4.961864095089891,2.323579611589319,3.025447698309647,7.510714261364869,6.540847546224051,7.077142789757047,6.487673421390466,7.47179152964896,34.39058637773275,2.168694476470293,3.7047272054762743,1.6560891973776393
2.5006306110082983,5.4829947423168255,1.4880454224909014,29.25,9,2,True,3.154056635536402,5.229624472997952,3.756212115525373,8.31527879909041,3.287950501646917,6.753851019959221,5.359953696753367,14.705457352982078,41.596732876544294,8.794252980161978,3.7794342366664866,0.4836645518498249
