objective,nll,closed_loop_loss,tracking_rank,seed,restart,near_optimal,S_theta,S_v,xi_i,S_d,gamma,w_x,w_y,w_c,w_ell,beta,sigma_long,sigma_lat
2.789974396311385,10.418430424906985,1.2954964331857661,28.516,7,0,False,4.824002033042368,2.661922223897784,4.084759196245482,1.5126618715607254,0.2368073309417424,9.970098519675197,3.198422665933439,42.01732440131345,62.71874803562178,5.102800473678822,2.712669132677715,2.4324574912507932
2.791049411745276,10.052779954118215,1.3309222099842484,28.6555,7,0,False,9.137880872233902,8.030263951072973,4.52299632993318,6.3034846280533685,9.164790807497251,0.561857155743483,0.39985945592285954,50.561207903711754,74.64607498537396,0.2119535778279073,1.531268338957816,1.8310507096405684
2.7912521922645315,11.27685725760897,1.2196378950750633,27.9675,9,2,False,9.678491054173792,1.1447808478506394,4.216873415532489,6.005640033152157,5.566256726185543,8.150388571437432,4.781479591638558,24.1651069341984,111.10512213952066,7.878787106401828,5.333105343224421,0.8666781094316516
2.791725134855038,10.137945743415067,1.3212083382913093,28.7735,8,1,False,3.096111665959403,5.3268146181341205,4.005933725906769,3.7485806897139877,3.9856984273261307,8.93430034235389,1.2181184363262956,55.84243904231545,15.148449088803801,8.989955395991549,3.6520199319096,1.3313718395046543
2.7950898536667097,10.647391417724673,1.2840888071323375,28.1145,7,0,False,9.253276173117898,2.616919659502038,3.206125608503248,0.8402863181871094,5.565098427028763,6.4955520219338085,0.8894817379531148,32.63661433689123,78.94477923820803,9.756418167004531,4.5507735739890975,1.2092174353221723
2.799893134964484,10.177165971475908,1.3326289187692744,28.3215,8,1,False,7.168532873851814,7.2879912894889625,4.0018358251846635,7.6471459410156,6.058328812918895,6.690614551649022,0.9542945441856189,16.24736176277875,109.97094937945838,5.271708788761678,5.185535796836338,1.2379248362192599
2.800945075578889,10.790609286669884,1.2709476389753922,28.409,8,1,False,4.958605523002098,3.9048131050821304,4.200033124462362,4.261784727813887,7.620324108072259,2.5099238027136,0.508244842782041,21.846993067361726,109.67595012899821,7.883927184968,1.7598743682944664,1.8163208711040204
2.801467092336315,10.12551429051759,1.3401140759829686,28.2745,8,1,False,5.085467033502393,0.916438354000474,2.7900332007163966,9.09873312493803,2.580760857397739,3.8887517556250666,6.944492549713122,21.700004996830422,98.95567068210609,6.282724050819843,3.9610781268421174,2.387093648146508
2.8014748728862577,9.676450879416693,1.3734805785953816,29.002,7,0,False,2.9269238536463966,3.094900311086427,2.099618294324569,0.8563413137887202,4.2869368377248875,7.741179482035479,7.12471267318,27.3950111876412,96.49623932643092,1.963768805872758,4.7254033436454,1.6178109668010086
2.8023689844187367,10.587582550812693,1.2787297769565151,29.2875,7,0,False,1.6531171540075495,4.101519793647066,1.202577895057107,8.195155890207069,5.973880750269385,2.7909583079282694,0.2316537288691654,24.988985740224255,98.38608931386432,9.390874263572528,0.6396621999094414,1.3348070036230575
